dep,01-04-2020,01-05-2020,02-04-2020,02-05-2020,03-04-2020,03-05-2020,04-04-2020,04-05-2020,05-04-2020,05-05-2020,06-04-2020,06-05-2020,07-04-2020,07-05-2020,08-04-2020,08-05-2020,09-04-2020,09-05-2020,10-04-2020,10-05-2020,11-04-2020,11-05-2020,12-04-2020,12-05-2020,13-04-2020,13-05-2020,14-04-2020,15-04-2020,16-04-2020,17-04-2020,18-03-2020,18-04-2020,19-03-2020,19-04-2020,20-03-2020,20-04-2020,21-03-2020,21-04-2020,22-03-2020,22-04-2020,23-03-2020,23-04-2020,24-03-2020,24-04-2020,25-03-2020,25-04-2020,26-03-2020,26-04-2020,27-03-2020,27-04-2020,28-03-2020,28-04-2020,29-03-2020,29-04-2020,30-03-2020,30-04-2020,31-03-2020
72,0.1659044872298123,0.2032517509100162,0.1755466891010642,0.20580043476170745,0.17961441614000018,0.20580043476170745,0.17418226924835015,0.20197177803565872,0.17826273598911527,0.19810906817901935,0.1755466891010642,0.20068802161197927,0.18497945634948,0.20452796247165192,0.1889601852450022,0.20452796247165192,0.20706918962815,0.2032517509100162,0.2232343201248957,0.20833424872802306,0.228089535386522,0.2032517509100162,0.23289107110445426,0.1994004592046013,0.2376401012790481,0.20197177803565872,0.22201198753667825,0.22201198753667825,0.22078620495069376,0.2195569528367716,0.01798991819013071,0.22078620495069376,0.01602744543415074,0.22078620495069376,0.01602744543415074,0.21460485263751905,0.01798991819013071,0.2121074651811621,0.02188845856932069,0.2183242114984319,0.03901135235484027,0.22078620495069376,0.04457217713605973,0.22201198753667825,0.050062698834320886,0.2244532220810749,0.07308410214883324,0.2316956547650471,0.0965833529837026,0.2232343201248957,0.13711366393442226,0.22078620495069376,0.16310978980017662,0.20197177803565872,0.16450938650586608,0.1929047580653313,0.1686813156279073
73,0.19887182133977893,0.13491253465579187,0.20606467343128065,0.13322856790111326,0.19741884413337654,0.13491253465579187,0.2046356017834571,0.12984091826014188,0.2103238884964717,0.12984091826014188,0.2103238884964717,0.1281371323091216,0.21733105053800814,0.11072122690326204,0.21593863356484685,0.1089405992267916,0.2145417379188962,0.1089405992267916,0.2103238884964717,0.1089405992267916,0.194498224640036,0.11072122690326204,0.1959609895186808,0.1089405992267916,0.20031995366487612,0.10715264082699404,0.1826152813801368,0.17807399411137356,0.1765496173904741,0.17194411843147234,0.017967173666363332,0.16572648207001145,0.0223451793083823,0.16884642711090847,0.03732971828791915,0.1641580640349062,0.03942877738576756,0.1625839612536502,0.047725008304152834,0.1578271285734929,0.055865724294708194,0.15301761671971215,0.059879565083021134,0.1578271285734929,0.08510250008391981,0.15941853556454882,0.10535729109407578,0.1578271285734929,0.12125434987113745,0.1578271285734929,0.12984091826014188,0.14488147614634805,0.15622986865646366,0.1465209438611621,0.1610041323674595,0.13992560857727085,0.18561663736080147
74,0.29129279615438664,0.25130699480550417,0.29467516902913576,0.25130699480550417,0.3128215203935392,0.2475678887823709,0.30301761689949475,0.249441465811987,0.32712449741334826,0.249441465811987,0.3255583417964717,0.2418981675019868,0.3200318877044122,0.23518856290877505,0.3160409160248583,0.22343957367314468,0.3176417084082271,0.23130744251344285,0.3176417084082271,0.2332523382040828,0.3184398973517161,0.22640675316251915,0.3200318877044122,0.2123831114611803,0.3231984674050818,0.2123831114611803,0.3279054623457945,0.3279054623457945,0.3112028286877417,0.3013618982264885,0.04863658213706236,0.3144342013476369,0.05745206373677692,0.3176417084082271,0.08149925488515303,0.3063102367794139,0.08149925488515303,0.3013618982264885,0.09504665656493394,0.29886642412098724,0.13087451668880584,0.2853095065293261,0.1321009916126693,0.27397413456218683,0.1593942459738017,0.26774567014925776,0.1807149702170542,0.26684855253650464,0.20931821178321766,0.26414602681565164,0.2254199440992233,0.2623349546251889,0.2577739540626337,0.25316454460871435,0.2844479817835953,0.2540903485873284,0.2878838737704375
75,0.451571415479561,0.4067949993464813,0.472898296596704,0.4014426689945881,0.4788470766171195,0.4000041698509377,0.4889430295954175,0.39735448232779896,0.4963158039086182,0.3911491269741701,0.5005277342976532,0.3745366553369941,0.5052649535647401,0.360563093297714,0.5038492055320741,0.3547387025473557,0.5039437324525899,0.3520652078051731,0.5063942384288301,0.3526012250066094,0.509951057014776,0.34951005237114363,0.5127386389459921,0.3444906625103842,0.5143103625059423,0.3387217778383502,0.5156924694195507,0.5090178726983952,0.4990008453596229,0.4970846540187434,0.09667469008277443,0.4903106104611282,0.11879533952088188,0.4830326957064648,0.14592116515728895,0.4824372142512977,0.16158531818626173,0.4747218315892078,0.17770691366206276,0.4673812961022205,0.21548044957356569,0.4591817255000916,0.24236104341429876,0.4506106810554356,0.2776552896172321,0.44458454532436426,0.3089649238428068,0.4430648550170192,0.33245459247578074,0.437813743125464,0.3688978859285491,0.4313827542760416,0.3924950567438581,0.420066173463477,0.4047807527630569,0.4135976661655745,0.4298160740368565
76,0.1960590037284698,0.1334984165999301,0.21075991707100689,0.13170824719832722,0.21225268142532427,0.13170824719832722,0.21817295234125444,0.13051068823764764,0.2220754337892251,0.128708135226998,0.22497945318144696,0.1232551473815011,0.22401360271796708,0.11896608688153368,0.21374033239549484,0.11213936829348517,0.208260517435937,0.11338859821251207,0.21075991707100689,0.11401186824185015,0.20725671603700732,0.11525573127717105,0.20067483642930314,0.11338859821251207,0.20372502676366624,0.10963007642523773,0.20118469147953014,0.19708899231015226,0.19243468444278986,0.18350475421302886,0.02363876466346105,0.18403515789632768,0.025933386848479473,0.18137663782976907,0.03722808934719943,0.18350475421302886,0.04605701238267114,0.1749289952394269,0.05471001949985525,0.17112318548968775,0.061088480004041434,0.1650744180470225,0.07288691443439567,0.16118087074241916,0.09099072574091356,0.15837823787530342,0.10773854694599183,0.1527181228069637,0.12080944483532136,0.15043325902349444,0.1469832648561195,0.1498601598615447,0.17330201600680895,0.1399999524191338,0.17762715552034888,0.14058620315867376,0.19965332712169734
77,0.4254889018379847,0.4718892444892056,0.4506697430838539,0.4701600187051199,0.4833848190790938,0.4658065892893896,0.474470241478907,0.4600810948807614,0.4896421718057895,0.4556249252502959,0.4825436518939849,0.459193511326564,0.502295194312564,0.4254889018379847,0.4998748212530018,0.4230817651916796,0.5070958454259438,0.4274050509066922,0.5188703190506684,0.4240462214661351,0.525021901813776,0.424527647612212,0.5299566881175655,0.4230817651916796,0.5363264047440617,0.41773862733293693,0.5370696780418702,0.5396611624795127,0.5411350973132609,0.5426040467330097,0.03084898274704247,0.5134152655016219,0.0574160868068127,0.5157615406945718,0.09083154243075256,0.5070958454259438,0.10108448513389484,0.4970338977749428,0.13797705288581874,0.49335376056965,0.1685231637002894,0.4829644391392889,0.1745539318507521,0.4838047925011488,0.2137945554936629,0.4863161399881028,0.25478911839072793,0.4812788384131562,0.28897088778348035,0.4821224565531409,0.3297295924801238,0.4753271764094703,0.3484722844233019,0.4710254922516154,0.3762286286996866,0.4718892444892056,0.41034494378874703
78,0.5151622625056825,0.5061865985366296,0.5232301113382317,0.509949027698532,0.5307938985760832,0.508447965176283,0.5500012388243336,0.5069416964959605,0.5486326267032674,0.4962489507177446,0.5667546268235298,0.4943115167323711,0.5761834594920308,0.4892333618564405,0.5913535494861375,0.4876588310575386,0.5897978289448388,0.4852862795032793,0.5919742806457698,0.4848895910559846,0.5962947332079755,0.4776865321094949,0.5984389478706754,0.4683052760189031,0.6005726280280624,0.4629117903217042,0.5956801509474798,0.5866695687729594,0.5745723340283999,0.5697027829157166,0.0764860846510859,0.5392799355335646,0.0992551387968222,0.5434615724155193,0.13974380229466615,0.5458823951936975,0.17190965800664426,0.5420721623464991,0.1972632421039308,0.5427674230119224,0.2123890781441569,0.5304366897371401,0.26086585002370194,0.527208519656463,0.28353096138762274,0.5206792889578448,0.3335392266722609,0.5225028324578895,0.3543990307410027,0.5192149211137244,0.3859209058679644,0.5307938985760832,0.4082645853414864,0.5192149211137244,0.42452697616401175,0.5091991449569225,0.4728172539849349
79,0.10848009299657696,0.05925043468541076,0.09668589956957316,0.05598012945905255,0.09368661636504576,0.05598012945905255,0.08762518535583594,0.05268501136103095,0.09668589956957316,0.05598012945905255,0.09368661636504576,0.05268501136103095,0.1055614362999336,0.0460188101519456,0.10848009299657696,0.0460188101519456,0.11712018860759416,0.042646941646480085,0.12278621133469987,0.042646941646480085,0.12278621133469987,0.0460188101519456,0.1142592132947383,0.042646941646480085,0.11712018860759416,0.03582363582688237,0.1199624401259268,0.10848009299657696,0.10848009299657696,0.11137926585845977,0.007405029899482003,0.1142592132947383,0.01106072894189348,0.11137926585845977,0.01828108613812453,0.10848009299657696,0.01828108613812453,0.1026230321141825,0.028891413913196343,0.09668589956957316,0.028891413913196343,0.09066647566889607,0.03237135626570156,0.08762518535583594,0.039248688925207,0.09368661636504576,0.05268501136103095,0.09966461139686243,0.05598012945905255,0.09368661636504576,0.05925043468541076,0.09668589956957316,0.07837140169551507,0.09368661636504576,0.08456244712011017,0.06571808186917456,0.09668589956957316
80,0.3050252232411614,0.29765857406406565,0.3225234307263495,0.29351134543366764,0.35044982464359353,0.29267712604173873,0.3526373434486864,0.2901648100389763,0.36482936964907453,0.2867922869222913,0.3753099574519128,0.2901648100389763,0.3662414810603162,0.2782445895926547,0.3676490158587321,0.2782445895926547,0.3766884524416823,0.27303403540590576,0.37184445484778944,0.26952527479804433,0.36694581868129295,0.2659879350881889,0.3641215883941409,0.25972740374991354,0.37323397605202296,0.2561090159626959,0.3780625857883777,0.37114802352166815,0.37114802352166815,0.37045047360957617,0.07503867544090619,0.3676490158587321,0.10691806204499288,0.3697518015124573,0.1330133936381919,0.363412651766094,0.14137465677089334,0.35118022253170106,0.16665150307064908,0.35044982464359353,0.1809243453698177,0.3467792950028999,0.1915928867914948,0.3310150615441652,0.20711984369373065,0.32794637199230026,0.2141800581056065,0.3310150615441652,0.2221107871727806,0.3325413132710385,0.2579219782360723,0.3302499195529052,0.26952527479804433,0.3090644495481001,0.2808266095756942,0.3050252232411614,0.2918413011457558
81,0.1472606091295945,0.11039223201945587,0.1611740621975411,0.11039223201945587,0.1634502439378165,0.11039223201945587,0.16571455814900052,0.10781938988634453,0.16571455814900052,0.0973728373455824,0.15194812880676328,0.07846399653380749,0.15888588787431746,0.07569425192970759,0.15658559392718546,0.07569425192970759,0.14252194256549694,0.08121618877287659,0.12798758620984269,0.07846399653380749,0.1205338366244377,0.07569425192970759,0.12551719000431558,0.08395104971165214,0.12798758620984269,0.08395104971165214,0.12551719000431558,0.1205338366244377,0.12798758620984269,0.12798758620984269,0.0065654233243798606,0.12798758620984269,0.01623112974519425,0.12798758620984269,0.019405811147275763,0.11802055135854915,0.02568639033448413,0.1129499218731217,0.03187743575907926,0.11549263687603112,0.02255745401983128,0.1129499218731217,0.02568639033448413,0.10781938988634453,0.04993802075315156,0.11039223201945587,0.07290672963907918,0.11039223201945587,0.07569425192970759,0.1129499218731217,0.08936964129948216,0.1205338366244377,0.11039223201945587,0.11802055135854915,0.1129499218731217,0.13288661708587526,0.12798758620984269
82,0.05729540395443236,0.06214790674884444,0.06214790674884444,0.06214790674884444,0.07169322465507487,0.06214790674884444,0.07169322465507487,0.05238806945968822,0.08103325090921823,0.05238806945968822,0.09017663034908804,0.05238806945968822,0.09017663034908804,0.05238806945968822,0.09913147300201444,0.04240384855308736,0.09913147300201444,0.04240384855308736,0.09467713157576446,0.04240384855308736,0.09017663034908804,0.04240384855308736,0.09017663034908804,0.037324323023812285,0.09017663034908804,0.04240384855308736,0.09017663034908804,0.09467713157576446,0.0856290025983674,0.07169322465507487,0.005532488599961007,0.07169322465507487,0.005532488599961007,0.0763883458634547,0.005532488599961007,0.08103325090921823,0.016390416188169384,0.08103325090921823,0.016390416188169384,0.08103325090921823,0.010995384301463143,0.07169322465507487,0.016390416188169384,0.06214790674884444,0.016390416188169384,0.06214790674884444,0.016390416188169384,0.06214790674884444,0.021719249693236305,0.07169322465507487,0.021719249693236305,0.07169322465507487,0.021719249693236305,0.06214790674884444,0.037324323023812285,0.06214790674884444,0.04240384855308736
83,0.162936686866735,0.2067093025559376,0.17876384891700806,0.2067093025559376,0.17802311109134286,0.20601476461500687,0.1926030127426,0.20462234764184573,0.2074027315423156,0.19759250037031054,0.20878627677711453,0.19331931586045592,0.20392446145293605,0.19617277213014664,0.22104375498012654,0.19617277213014664,0.2277068878571474,0.19617277213014664,0.2283676128923989,0.19759250037031054,0.23165624349306216,0.18900366774187502,0.2257186599901132,0.1868296544490249,0.23492015846411496,0.17355195476474167,0.2577230062449359,0.2607974526247574,0.2564871076251504,0.2508816227550533,0.024960086027775632,0.2502543014241057,0.0291582287412134,0.25275816815733315,0.037434696120538805,0.2558678369057873,0.04252852043047668,0.25275816815733315,0.05843852231976405,0.2638502873654047,0.05843852231976405,0.2638502873654047,0.07378621416091864,0.2607974526247574,0.09314053940808764,0.24265490399280396,0.1020622681484614,0.2413753082471225,0.11166901275968316,0.2323109918183482,0.13274312962979393,0.2257186599901132,0.14651084265049175,0.2108533653148932,0.15753014118790734,0.2074027315423156,0.16523333146747288
84,0.1173197654483556,0.12315518386788267,0.13459593716969642,0.11878598723907978,0.1289132328405032,0.12024727556896275,0.1289132328405032,0.12024727556896275,0.13176387964832678,0.10085590806919308,0.14159632216517118,0.09779424941175753,0.14020524319907782,0.09316090729376518,0.13459593716969642,0.08847760006318993,0.14020524319907782,0.08847760006318993,0.13318221690472345,0.08690520702801166,0.1260437510972264,0.08215357886386784,0.13034089514491154,0.07734938737512917,0.12170366352636625,0.06260947209056683,0.12460186902275552,0.11584857677216312,0.11584857677216312,0.10991347269266576,0.016981530520830568,0.10841693612599976,0.022497622650418277,0.11140487004397064,0.024320859928992525,0.10841693612599976,0.03687359740231888,0.1128911633560299,0.04039444750807498,0.1128911633560299,0.04562277488045452,0.1143723874450382,0.047351656470600696,0.13034089514491154,0.05926486963878139,0.1274808618788109,0.06260947209056683,0.13034089514491154,0.07411681210917064,0.13600507040433332,0.07895669669274442,0.1289132328405032,0.08532710034279993,0.13034089514491154,0.10691522480295844,0.12024727556896275,0.10237868130498096
85,0.11695649135143076,0.0905359969247469,0.1187835638059644,0.09825013369818697,0.1331298552545033,0.10394712595297873,0.13838984464633772,0.10015744674140152,0.14872247670833047,0.09825013369818697,0.15379804458960725,0.10015744674140152,0.14530550800452324,0.09441019283851433,0.1331298552545033,0.09441019283851433,0.14358688889626858,0.09247741491816007,0.14530550800452324,0.0905359969247469,0.15042093206787324,0.0905359969247469,0.15042093206787324,0.09441019283851433,0.15714909888477316,0.09825013369818697,0.15714909888477316,0.14186144172436424,0.13136227250558316,0.14358688889626858,0.0023901792961851425,0.13838984464633772,0.011821483304529564,0.13838984464633772,0.014147651061292137,0.13489027307598392,0.00948278900512131,0.1331298552545033,0.016461425750443875,0.1260159454662392,0.02332969459928703,0.11695649135143076,0.03454080970313548,0.10957035274618224,0.07266127315504252,0.10394712595297873,0.09825013369818697,0.10394712595297873,0.1132791240633066,0.10582963640769713,0.1331298552545033,0.10582963640769713,0.14701735287719508,0.09441019283851433,0.15042093206787324,0.08858586126405453,0.10770402206176076
86,0.09817379048133787,0.0944185186453336,0.0925286354110413,0.0944185186453336,0.09817379048133787,0.0944185186453336,0.0944185186453336,0.09063049217133767,0.11468190258988825,0.09063049217133767,0.12358899252020562,0.08488577240493328,0.12004804765453918,0.07710599460836035,0.12182212888748818,0.061115436130531164,0.12004804765453918,0.061115436130531164,0.11468190258988825,0.061115436130531164,0.12710130023566674,0.0631467517229311,0.13404183119867705,0.048723882774963236,0.1408731868653465,0.048723882774963236,0.13575977047165042,0.13404183119867705,0.12358899252020562,0.11647799481860865,0.016103864919582336,0.1055883023134715,0.016103864919582336,0.1055883023134715,0.025044880281108663,0.12004804765453918,0.02725166593329367,0.12004804765453918,0.02944729488640508,0.11287835148500247,0.03380552997467867,0.10924862302755854,0.03812046345190708,0.09817379048133787,0.03380552997467867,0.09817379048133787,0.052893809019788914,0.09817379048133787,0.061115436130531164,0.1018968692780652,0.057024077733415834,0.1018968692780652,0.07316321235862533,0.09817379048133787,0.08680913463583105,0.0925286354110413,0.09063049217133767
87,0.1177823319296966,0.07517028851073182,0.12282645926989008,0.07517028851073182,0.1177823319296966,0.07517028851073182,0.12781267342062413,0.07517028851073182,0.12615695474761796,0.07888540510845787,0.12615695474761796,0.07330074416045823,0.12946210374322747,0.07142311701657482,0.13599788520887116,0.07142311701657482,0.1392292578687664,0.07517028851073182,0.12946210374322747,0.07703181935870229,0.13110529330054327,0.07888540510845787,0.14403167851732224,0.07330074416045823,0.1456207563308522,0.07330074416045823,0.13437313777739232,0.12282645926989008,0.12115158452954375,0.11608785267551612,0.004413599794041625,0.1143867361961938,0.013108474433772737,0.11096438214322844,0.015255263194179315,0.10053246789408506,0.01739149220328856,0.10228861457292568,0.02791780686310553,0.10403768855166204,0.03615893615589156,0.10228861457292568,0.038195013405640216,0.09876919108331624,0.04223875287977283,0.09522101381524406,0.04823463019427419,0.09522101381524406,0.06764333265386756,0.09164360905763404,0.07888540510845787,0.0898437951186679,0.09699872600640462,0.08073111329195128,0.10751484469155982,0.07517028851073182,0.1177823319296966
88,0.4421652086445166,0.4150200362617577,0.4561898457385974,0.41267945133533546,0.4421652086445166,0.39593233991447735,0.4366481821923543,0.3922580838033208,0.4583078430205734,0.37978108429639706,0.4593629807648119,0.37596699817294577,0.4421652086445166,0.3441848620798034,0.4366481821923543,0.33305206455716424,0.4432602533041066,0.3157987736295229,0.4677130477782156,0.30087822404548625,0.4561898457385974,0.30087822404548625,0.4583078430205734,0.2901202027288547,0.4593629807648119,0.2901202027288547,0.4593629807648119,0.46460055608605494,0.4677130477782156,0.4593629807648119,0.08764651232366978,0.4593629807648119,0.10227881655428206,0.4583078430205734,0.12105189508526334,0.4333040089802386,0.1412448417787707,0.4288046734053998,0.15632602660858988,0.4321835375591788,0.16263244645185054,0.4276725182233014,0.18500274380092901,0.4196636996626228,0.24765251139847785,0.4173480744384288,0.23192814565741224,0.4185074303909464,0.2742740640039781,0.4161856152810528,0.3113761846786592,0.4161856152810528,0.3523510910599151,0.4185074303909464,0.37468815601831,0.4138513205890068,0.43553631655201497
89,0.21640256301136487,0.2492169491624252,0.2398203367813263,0.2454826657774619,0.2473538211144929,0.25659054703121925,0.2492169491624252,0.2727371829817762,0.2473538211144929,0.2638410406711575,0.2510721185015737,0.2620397337258893,0.234083206033368,0.2584145500563864,0.2360040162494417,0.2602309244393371,0.2282692707207528,0.2620397337258893,0.2223764465001176,0.26920056342233,0.21640256301136487,0.26920056342233,0.21439286723676435,0.2638410406711575,0.2123738283519956,0.2638410406711575,0.2282692707207528,0.2184030017482056,0.2379163684450969,0.2398203367813263,0.019362544621555785,0.22631386677845544,0.016194810067577045,0.234083206033368,0.03180736407581357,0.23215386264750226,0.0348636362379101,0.2529193968371273,0.04091240368057535,0.2797251773801945,0.049830468209086085,0.2762452350276893,0.055675704250505866,0.2620397337258893,0.09452741005736752,0.2727371829817762,0.1024191077928321,0.26920056342233,0.10760168101078683,0.26742139468290105,0.11016995864275833,0.2602309244393371,0.11526139423474993,0.2638410406711575,0.14461678758728694,0.2620397337258893,0.19587442790566512
90,0.5381220658379618,0.3921630382622212,0.5338753454101154,0.3842050605505451,0.5352955379180262,0.3882022768205928,0.5164606040920057,0.3921630382622212,0.5281476727848107,0.4076544526016888,0.5409303166956193,0.4170632799052062,0.5338753454101154,0.4151977509116889,0.5238017944735163,0.4095525958413925,0.5252552579516451,0.4133241738820729,0.5423276617939689,0.4151977509116889,0.5352955379180262,0.4170632799052062,0.5395284611146326,0.3980372641828916,0.5519851797324566,0.3901871727889764,0.5478725118593583,0.5119955769431274,0.5029254008018957,0.4920984106893152,0.10719477150673527,0.480994586810179,0.15737519748638207,0.4841961824514182,0.18997072122076414,0.4920984106893152,0.2261075216983617,0.4712457042431639,0.2458772637347404,0.4595883273218002,0.3123110060736702,0.4527837309020015,0.3464712553167563,0.4388460893178393,0.4057479768364245,0.4244462793287926,0.40383309506618215,0.4262725834579097,0.4226122627438226,0.4207704682874748,0.4527837309020015,0.4207704682874748,0.4646227092206893,0.4076544526016888,0.4745197075503948,0.3999778146944213,0.5119955769431274
91,0.4788135880131914,0.6454424093415652,0.5078045256792578,0.6468785696513232,0.5357221433695695,0.6483099963984102,0.5643870265217319,0.643712724418985,0.5712670829912451,0.6104044958282151,0.5753434005848136,0.5870186865385171,0.58038557581948,0.5830509895217605,0.6328913592990195,0.5823861681414119,0.6355485058184269,0.584377586908821,0.6500215039608744,0.582718706045793,0.6562399496746042,0.5800512459477701,0.6629236773360474,0.5783757250350108,0.6631999460997551,0.5766937148693722,0.6593160985953073,0.645730021591748,0.6463046753069551,0.653424416429903,0.06044895306371996,0.6477379917297438,0.09346270664917433,0.6528591127615364,0.13265903046296454,0.6548344646877279,0.15901552681607914,0.6503061006171292,0.1969877605700916,0.6503061006171292,0.24076115093715905,0.6402325496805302,0.2697248468724756,0.6471652326860897,0.3126369673468273,0.6548344646877279,0.3459919291567913,0.6539889852216655,0.36670319352584707,0.6511587733031461,0.3998434206972567,0.6468785696513232,0.4058788783211799,0.6465917172750404,0.4339232102695321,0.6491665932873616,0.4580568899862515
92,0.5199951405728289,0.538295755087588,0.5398896930717064,0.5370519683879641,0.5572173386796768,0.5381182892131411,0.5707629665786662,0.5341955797007624,0.5742069028043588,0.5247803974992535,0.5787567425594922,0.5207347745607779,0.5712566326843036,0.5134690402403201,0.5802091258754714,0.5047399718965363,0.5771372661633516,0.5032038002213858,0.5781096765003523,0.5039725652703844,0.5787567425594922,0.5022409262860316,0.5861295240332529,0.4950485249354334,0.5830994018864445,0.488531615683369,0.5832594101713225,0.5797255375819783,0.5785950664047312,0.5728981453234603,0.08287297731613469,0.5751858891645176,0.11081624632352656,0.5794028459730441,0.13302853905364995,0.5795642217484976,0.1524376358498708,0.5697739477083714,0.1856472342990631,0.5687826714034631,0.2304164775803005,0.5719139824626623,0.2716551035517466,0.5714210634305898,0.3105160273584923,0.5664608562935693,0.3425786393917253,0.5642937136634372,0.3737338368987233,0.5612750890558407,0.4076238515664629,0.5582353361342713,0.4231637735114421,0.5475991613442875,0.4494151549095365,0.5418299283274539,0.4829243788980148
93,0.5826478468445904,0.650835110900029,0.5921146891848881,0.6477861010958277,0.6076202837991169,0.6475506728459558,0.6185821046335126,0.6482565750687185,0.6255741171415202,0.6449525037323476,0.6421002967957508,0.6432909936042878,0.6550217867861754,0.6356135074992814,0.6637299670532,0.6326990944914921,0.6806393770627245,0.6300102586942461,0.6854137998236196,0.6263166279770341,0.6901363051358582,0.6180783411135049,0.6941739107483237,0.6034697852934998,0.6901363051358582,0.593983543961133,0.6888534335396737,0.680421105719786,0.679328100456945,0.6775735501181837,0.08692190003327485,0.6797656327142855,0.1285324873122108,0.6791091689193636,0.1714643491405204,0.6777932569483377,0.1846531445786384,0.6773537320834744,0.21310044060166605,0.6821642125426707,0.2557603590217848,0.6812935336586179,0.2876464213762155,0.6753703469256179,0.3253360879279676,0.662138893219741,0.3650080077261439,0.6619111203703896,0.4212360902855321,0.6689171155341004,0.4200448273591232,0.6648628901193728,0.4511147094681131,0.6571000862471967,0.4883414683721356,0.6517689774718921,0.5213699036402362
94,0.5425422394716477,0.6395473480076604,0.5659053307185467,0.6380960095688605,0.5947527209536349,0.6362749893239609,0.6023165907338929,0.6277985243245664,0.6174415487187527,0.6168694561420806,0.6327938724930182,0.6107197788844646,0.6586800164436413,0.5967560202384992,0.6740042387528161,0.5933448928368118,0.6855601349748374,0.5921345400206058,0.6974509926856921,0.5917303383236886,0.7042138811083363,0.5819148938700127,0.7039016524152781,0.5615923255912754,0.7067036624484448,0.5605073483059196,0.7063932192586269,0.7111803282237267,0.7067036624484448,0.7065484685924827,0.08702092140785586,0.7017097436755585,0.1241680274763039,0.7010814467278931,0.1495220321862063,0.7013957088219296,0.17241648850898125,0.7012386062005147,0.1921393066948597,0.6826178599270772,0.2300166557202986,0.6781667311477044,0.26699452765236525,0.6631628290939975,0.30106948236509523,0.6610995868497013,0.33922312514288844,0.6612718985810141,0.3769544224579408,0.6564211379156603,0.4122797945746605,0.6470883073379312,0.4389520015166015,0.6454833739448967,0.4583458794101398,0.6388222850538163,0.4952194768124586
95,0.5216741593638772,0.5850349479285892,0.5463336425123763,0.5825112305716261,0.5560489385244253,0.5810624944040594,0.5606361951355249,0.5817874665812626,0.5625333433642492,0.5741142195915759,0.5689223528352714,0.5636676670508137,0.5748508739653015,0.5568168539961873,0.5850349479285892,0.5548945133845423,0.6033370751673841,0.5568168539961873,0.5911036034658476,0.5556644710047136,0.59287248210013,0.5506351717357996,0.5939303613546935,0.5423858425632316,0.5970886253840185,0.5303224482864647,0.6084763093480683,0.6019562792123881,0.6002240876933912,0.5939303613546935,0.10942091404414332,0.5896832948435521,0.1695436320205252,0.5907489615370247,0.20716840091028288,0.5967388392166699,0.2449498107416335,0.5921657949668936,0.2775220138662897,0.6074533162198238,0.3342258079785049,0.6081355793118371,0.3424729565704641,0.6050569193360211,0.3809365338695204,0.6026472259525189,0.4077016895080903,0.6019562792123881,0.4157384562627876,0.6012642314491798,0.42932596387117744,0.603681589291355,0.4562567599906805,0.5981362967233139,0.4847959545928456,0.5914579560327512,0.5183337373044443
971,0.10290673947360487,0.05008214923950068,0.10811104958729296,0.05008214923950068,0.10551669012849092,0.05008214923950068,0.10551669012849092,0.05008214923950068,0.10551669012849092,0.05008214923950068,0.11580241616998105,0.05008214923950068,0.10028100909376303,0.047115645342695835,0.09763930701974327,0.044128738920418784,0.09763930701974327,0.044128738920418784,0.09763930701974327,0.044128738920418784,0.10811104958729296,0.044128738920418784,0.11069000302025288,0.044128738920418784,0.11833623013629666,0.044128738920418784,0.11833623013629666,0.10290673947360487,0.10028100909376303,0.10551669012849092,0.0,0.09763930701974327,0.0,0.10028100909376303,0.0,0.09498143775775356,0.0,0.07311177120845022,0.01946380158323415,0.07590646863808585,0.01946380158323415,0.07311177120845022,0.01946380158323415,0.07029897328072289,0.01946380158323415,0.06746783886156435,0.06461812731203054,0.07029897328072289,0.08690881719547892,0.06746783886156435,0.1258501629279207,0.06746783886156435,0.1258501629279207,0.06461812731203054,0.10290673947360487,0.05302852744613667,0.10811104958729296
972,0.1732656506373282,0.06573806499313514,0.15944078628375133,0.06573806499313514,0.14997350170481796,0.06573806499313514,0.14516132524702458,0.06573806499313514,0.1523597411251802,0.059888892646868426,0.1547329409207948,0.059888892646868426,0.14516132524702458,0.059888892646868426,0.14029522972379954,0.059888892646868426,0.13537399313452955,0.0569344970228149,0.12788597174197966,0.059888892646868426,0.12026657487178763,0.059888892646868426,0.11251111017502537,0.059888892646868426,0.11511168370555072,0.059888892646868426,0.11511168370555072,0.11251111017502537,0.1176967775400441,0.11251111017502537,0.05096471942525332,0.10726277461867972,0.053959865654612735,0.10989487044442416,0.059888892646868426,0.1046146293289915,0.059888892646868426,0.10726277461867972,0.059888892646868426,0.10195023764757982,0.059888892646868426,0.09926939899980834,0.04185331219299573,0.09657190907357754,0.06863337226254884,0.09657190907357754,0.088377430458306,0.09657190907357754,0.12788597174197966,0.09926939899980834,0.14997350170481796,0.09657190907357754,0.15944078628375133,0.09657190907357754,0.15944078628375133,0.06573806499313514,0.17552760617720614
