dep,2020-04-01,2020-04-23,2020-04-22,2020-04-03,2020-04-25,2020-04-02,2020-04-24,2020-04-05,2020-04-27,2020-04-04,2020-04-26,2020-04-07,2020-04-06,2020-04-28,2020-03-31,2020-04-21,2020-03-30,2020-04-20,2020-03-29,2020-04-19,2020-03-22,2020-04-12,2020-03-21,2020-04-11,2020-03-24,2020-04-14,2020-03-23,2020-04-13,2020-03-26,2020-04-16,2020-03-25,2020-04-15,2020-03-28,2020-04-18,2020-03-27,2020-04-17,2020-03-20,2020-04-10,2020-03-19,2020-04-09,2020-04-08
32,0.0,0.0,0.1,0.0,0.0,0.25,0.09090909090909091,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.0,0.0,1.0,0.16666666666666666,0.0
33,0.08888888888888889,0.0136986301369863,0.013888888888888888,0.039735099337748346,0.0,0.06896551724137931,0.0,0.0125,0.0,0.04430379746835443,0.004545454545454545,0.029411764705882353,0.030303030303030304,0.0,0.12195121951219512,0.0,0.12037037037037036,0.004694835680751174,0.10526315789473684,0.018867924528301886,0.045454545454545456,0.005208333333333333,0.6666666666666666,0.020942408376963352,0.46,0.005050505050505051,0.18518518518518517,0.025380710659898477,0.13636363636363635,0.009900990099009901,0.12280701754385964,0.01,0.07058823529411765,0.014423076923076924,0.16455696202531644,0.014634146341463415,0.5714285714285714,0.0213903743315508,1.0,0.03278688524590164,0.03954802259887006
34,0.08849557522123894,0.025252525252525252,0.0051813471502590676,0.07751937984496124,0.0,0.05042016806722689,0.005025125628140704,0.0,0.005,0.022727272727272728,0.0,0.03496503496503497,0.043478260869565216,0.004975124378109453,0.06796116504854369,0.0,0.14583333333333334,0.036458333333333336,0.08536585365853659,0.016216216216216217,0.19047619047619047,0.006369426751592357,0.23529411764705882,0.01282051282051282,0.23684210526315788,0.029585798816568046,0.27586206896551724,0.042682926829268296,0.14545454545454545,0.02247191011235955,0.19148936170212766,0.028735632183908046,0.14666666666666667,0.02197802197802198,0.140625,0.0,0.46153846153846156,0.045454545454545456,1.0,0.0,0.027210884353741496
35,0.12727272727272726,0.0,0.010752688172043012,0.01639344262295082,0.010638297872340425,0.08333333333333333,0.0,0.058823529411764705,0.0,0.046875,0.0,0.014084507042253521,0.02857142857142857,0.0,0.14583333333333334,0.021739130434782608,0.0975609756097561,0.011111111111111112,0.05405405405405406,0.011235955056179775,0.25,0.0,0.25,0.025,0.09090909090909091,0.012195121951219513,0.2,0.012345679012345678,0.07692307692307693,0.012048192771084338,0.08333333333333333,0.0,0.14285714285714285,0.022727272727272728,0.13333333333333333,0.03488372093023256,0.2222222222222222,0.01282051282051282,1.0,0.025974025974025976,0.05333333333333334
36,0.07142857142857142,0.0,0.047619047619047616,0.11764705882352941,0.043478260869565216,0.06666666666666667,0.045454545454545456,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2857142857142857,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.3,0.0,1.0,0.0,NaN,0.0,0.1
37,0.11904761904761904,0.0,0.0,0.15789473684210525,0.02197802197802198,0.125,0.011235955056179775,0.0,0.021505376344086023,0.09523809523809523,0.0,0.0,0.08695652173913043,0.0,0.10810810810810811,0.022727272727272728,0.15151515151515152,0.0,0.14285714285714285,0.011627906976744186,0.4,0.0,0.0,0.05952380952380952,0.1111111111111111,0.011764705882352941,0.375,0.0,0.07142857142857142,0.0,0.3076923076923077,0.0,0.08333333333333333,0.0,0.36363636363636365,0.0,0.3333333333333333,0.0379746835443038,1.0,0.039473684210526314,0.0547945205479452
38,0.07692307692307693,0.029411764705882353,0.015151515151515152,0.0684931506849315,0.007142857142857143,0.04411764705882353,0.02158273381294964,0.04938271604938271,0.0,0.05194805194805195,0.0,0.054945054945054944,0.05813953488372093,0.0070921985815602835,0.05,0.023076923076923078,0.12280701754385964,0.015748031496062992,0.2,0.008,0.5,0.01834862385321101,0.5,0.028037383177570093,0.0,0.017857142857142856,0.5,0.00909090909090909,0.25,0.0,0.5555555555555556,0.06666666666666667,0.05,0.008064516129032258,0.3684210526315789,0.024390243902439025,0.0,0.028846153846153848,1.0,0.07920792079207921,0.021505376344086023
39,0.07692307692307693,0.023809523809523808,0.0975609756097561,0.06666666666666667,0.045454545454545456,0.07142857142857142,0.0,0.0,0.022222222222222223,0.0625,0.0,0.14285714285714285,0.1111111111111111,0.0425531914893617,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,NaN,0.034482758620689655,NaN,0.0,1.0,0.03125,NaN,0.06451612903225806,0.625,0.029411764705882353,0.6666666666666666,0.030303030303030304,0.0,0.02702702702702703,0.2727272727272727,0.05555555555555555,NaN,0.14285714285714285,NaN,0.08333333333333333,0.045454545454545456
40,0.25,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.23076923076923078,0.0,0.16666666666666666,0.0,0.2,0.058823529411764705,0.0,0.0,NaN,0.0,NaN,0.0,NaN,0.06666666666666667,NaN,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0625,NaN,0.0,NaN,0.0,0.07142857142857142
41,0.2,0.0,0.0,0.0,0.0,0.16666666666666666,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3333333333333333,0.0,0.125,0.07692307692307693,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.5,0.0,0.25,0.0,0.3333333333333333,0.06666666666666667,0.0,0.0,0.3333333333333333,0.16666666666666666,1.0,0.037037037037037035,NaN,0.19230769230769232,0.047619047619047616
42,0.0449438202247191,0.006024096385542169,0.01818181818181818,0.049019607843137254,0.01775147928994083,0.08247422680412371,0.0,0.009009009009009009,0.0,0.07272727272727272,0.0058823529411764705,0.01694915254237288,0.04310344827586207,0.0,0.047058823529411764,0.006172839506172839,0.12345679012345678,0.024844720496894408,0.11267605633802817,0.025477707006369428,0.3125,0.05,0.18181818181818182,0.0,0.17391304347826086,0.020689655172413793,0.15789473684210525,0.014084507042253521,0.20454545454545456,0.02,0.34285714285714286,0.013605442176870748,0.25396825396825395,0.0196078431372549,0.06382978723404255,0.0,0.4444444444444444,0.05263157894736842,1.0,0.015873015873015872,0.04838709677419355
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NaN,0.0,0.0
44,0.06153846153846154,0.0,0.009009009009009009,0.07692307692307693,0.0,0.09722222222222222,0.0,0.03571428571428571,0.0,0.037037037037037035,0.0,0.02247191011235955,0.034482758620689655,0.0,0.16393442622950818,0.00909090909090909,0.058823529411764705,0.0,0.0625,0.0,0.2857142857142857,0.01904761904761905,0.3,0.0,0.2,0.0,0.125,0.009433962264150943,0.2,0.009259259259259259,0.16666666666666666,0.009345794392523364,0.17777777777777778,0.0,0.1891891891891892,0.009174311926605505,0.42857142857142855,0.06796116504854369,1.0,0.03125,0.043010752688172046
45,0.17647058823529413,0.017341040462427744,0.023529411764705882,0.15555555555555556,0.01675977653631285,0.10526315789473684,0.017045454545454544,0.021052631578947368,0.01639344262295082,0.03225806451612903,0.005555555555555556,0.04672897196261682,0.06862745098039216,0.010810810810810811,0.125,0.0,0.08163265306122448,0.006024096385542169,0.2222222222222222,0.024242424242424242,0.5,0.007633587786259542,0.3333333333333333,0.015384615384615385,0.0,0.034722222222222224,0.25,0.05755395683453238,0.27586206896551724,0.006622516556291391,0.23809523809523808,0.04,0.14285714285714285,0.024844720496894408,0.03333333333333333,0.03821656050955414,0.25,0.046875,1.0,0.040983606557377046,0.08547008547008547
46,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.13333333333333333,0.0,0.07692307692307693,0.3333333333333333,0.0,NaN,0.0,NaN,0.16666666666666666,NaN,0.0,NaN,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,NaN,0.0,NaN,0.0,0.1
47,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,NaN,0.0,0.0,0.0,0.6666666666666666,0.0,0.4,0.0,0.0,0.0,0.3,0.0,0.2857142857142857,0.0,NaN,0.0,NaN,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,NaN,0.0,1.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,NaN,0.0,0.0
49,0.14492753623188406,0.0,0.0,0.08641975308641975,0.008695652173913044,0.06756756756756757,0.0,0.012048192771084338,0.008620689655172414,0.012195121951219513,0.0,0.033707865168539325,0.03488372093023256,0.0,0.1694915254237288,0.0,0.1836734693877551,0.02631578947368421,0.0,0.009009009009009009,0.1111111111111111,0.019230769230769232,0.625,0.00980392156862745,0.36363636363636365,0.018867924528301886,0.35714285714285715,0.0,0.2,0.0,0.08333333333333333,0.03636363636363636,0.125,0.0,0.14285714285714285,0.0,0.0,0.019801980198019802,1.0,0.050505050505050504,0.05319148936170213
50,0.13043478260869565,0.0,0.0,0.038461538461538464,0.0,0.08,0.0,0.06896551724137931,0.0,0.037037037037037035,0.0,0.03225806451612903,0.03333333333333333,0.0,0.05,0.0,0.15789473684210525,0.05,0.125,0.05263157894736842,0.3333333333333333,0.0,0.0,0.0,0.125,0.0,0.14285714285714285,0.0,0.1111111111111111,0.02857142857142857,0.0,0.058823529411764705,0.2857142857142857,0.027777777777777776,0.1,0.0,0.5,0.03125,1.0,0.0,0.0
51,0.056179775280898875,0.0,0.013605442176870748,0.050505050505050504,0.0,0.05319148936170213,0.013422818791946308,0.0,0.0,0.038834951456310676,0.0,0.06306306306306306,0.009615384615384616,0.0,0.047619047619047616,0.006896551724137931,0.175,0.020833333333333332,0.045454545454545456,0.0070921985815602835,0.29411764705882354,0.031496062992125984,0.5,0.04065040650406504,0.16129032258064516,0.0078125,0.34615384615384615,0.0,0.08888888888888889,0.0,0.24390243902439024,0.04477611940298507,0.20634920634920634,0.02142857142857143,0.1,0.021897810218978103,0.6666666666666666,0.01694915254237288,1.0,0.02586206896551724,0.017699115044247787
