dep,2020-04-01,2020-04-23,2020-04-22,2020-04-03,2020-04-25,2020-04-02,2020-04-24,2020-04-05,2020-04-27,2020-04-04,2020-04-26,2020-04-07,2020-04-06,2020-04-28,2020-03-31,2020-04-21,2020-03-30,2020-04-20,2020-03-29,2020-04-19,2020-03-22,2020-04-12,2020-03-21,2020-04-11,2020-03-24,2020-04-14,2020-03-23,2020-04-13,2020-03-26,2020-04-16,2020-03-25,2020-04-15,2020-03-28,2020-04-18,2020-03-27,2020-04-17,2020-03-20,2020-04-10,2020-03-19,2020-04-09,2020-04-08
81,5.9293938097128627E-5,1.1085388426854483E-4,1.1085388426854483E-4,7.218392463998267E-5,1.1085388426854483E-4,7.218392463998267E-5,1.1085388426854483E-4,7.99179165656951E-5,1.1085388426854483E-4,7.476192194855348E-5,1.1085388426854483E-4,9.538590041711997E-5,8.507391118283672E-5,1.1343188157711563E-4,5.15599461714162E-5,1.1085388426854483E-4,4.898194886284539E-5,1.0827588695997402E-4,4.640395155427458E-5,1.0827588695997402E-4,2.5779973085708097E-6,1.031198923428324E-4,2.5779973085708097E-6,1.031198923428324E-4,7.73399192571243E-6,1.0827588695997402E-4,7.73399192571243E-6,1.0569788965140321E-4,2.57799730857081E-5,1.0827588695997402E-4,1.8045981159995668E-5,1.0827588695997402E-4,3.6091962319991336E-5,1.0827588695997402E-4,3.093596770284972E-5,1.0827588695997402E-4,2.5779973085708097E-6,1.031198923428324E-4,2.5779973085708097E-6,1.0054189503426159E-4,9.796389772569078E-5
82,1.9039060536596882E-5,6.47328058244294E-5,6.47328058244294E-5,2.6654684751235635E-5,6.47328058244294E-5,2.284687264391626E-5,6.47328058244294E-5,3.4270308965874385E-5,6.854061793174877E-5,2.6654684751235635E-5,6.47328058244294E-5,3.8078121073193765E-5,3.8078121073193765E-5,6.854061793174877E-5,1.5231248429277506E-5,6.47328058244294E-5,1.5231248429277506E-5,6.47328058244294E-5,3.8078121073193765E-6,6.0924993717110024E-5,3.8078121073193765E-6,4.569374528783252E-5,3.8078121073193765E-6,4.569374528783252E-5,3.8078121073193765E-6,4.950155739515189E-5,3.8078121073193765E-6,4.569374528783252E-5,3.8078121073193765E-6,5.7117181609790644E-5,3.8078121073193765E-6,5.330936950247127E-5,3.8078121073193765E-6,5.7117181609790644E-5,3.8078121073193765E-6,5.7117181609790644E-5,0.0,4.569374528783252E-5,0.0,4.569374528783252E-5,4.569374528783252E-5
83,5.401197203297338E-5,1.2571752111123114E-4,1.238550393169907E-4,6.239314010705546E-5,1.2851124380259182E-4,5.959941741569476E-5,1.2664876200835137E-4,7.263678997537799E-5,1.3130496649395253E-4,6.70493445926566E-5,1.2944248469971207E-4,8.101795804946006E-5,7.636175356385892E-5,1.340986891853132E-4,5.121824934161269E-5,1.1640511214002882E-4,4.004335857616992E-5,1.1361138944866815E-4,3.538715409056877E-5,1.0802394406594676E-4,1.396861345680346E-5,9.126160791778261E-5,1.0243649868322538E-5,8.939912612354214E-5,1.7693577045284384E-5,9.591781240338375E-5,1.489985435392369E-5,9.312408971202306E-5,2.5143504222246228E-5,1.0057401688898491E-4,2.2349781530885535E-5,9.778029419762422E-5,3.073094960496761E-5,1.0709270316882652E-4,2.700598601648669E-5,1.0429898047746583E-4,7.449927176961845E-6,8.660540343218145E-5,3.7249635884809224E-6,8.381168074082076E-5,8.381168074082076E-5
84,4.456351816498127E-5,6.95190883373708E-5,6.95190883373708E-5,4.991114034477903E-5,7.486671051716854E-5,4.812859961817978E-5,7.486671051716854E-5,5.525876252457678E-5,8.021433269696629E-5,4.991114034477903E-5,7.664925124376779E-5,5.882384397777528E-5,5.525876252457678E-5,8.377941415016479E-5,4.2780977438382023E-5,6.95190883373708E-5,3.9215895985183524E-5,6.773654761077154E-5,3.386827380538577E-5,6.773654761077154E-5,5.347622179797753E-6,6.238892543097378E-5,5.347622179797753E-6,6.060638470437453E-5,1.0695244359595506E-5,6.417146615757304E-5,1.0695244359595506E-5,6.417146615757304E-5,1.604286653939326E-5,6.417146615757304E-5,1.4260325812794008E-5,6.417146615757304E-5,3.386827380538577E-5,6.595400688417228E-5,2.317302944579026E-5,6.595400688417228E-5,1.782540726599251E-6,6.060638470437453E-5,1.782540726599251E-6,6.060638470437453E-5,5.882384397777528E-5
85,3.6593202154022255E-5,5.85491234464356E-5,5.85491234464356E-5,4.098438641250492E-5,5.85491234464356E-5,3.8056930240183145E-5,5.85491234464356E-5,4.830302684330937E-5,5.85491234464356E-5,4.537557067098759E-5,5.85491234464356E-5,5.123048301563115E-5,5.123048301563115E-5,5.85491234464356E-5,3.2202017895539584E-5,5.85491234464356E-5,3.2202017895539584E-5,5.85491234464356E-5,3.0738289809378694E-5,5.85491234464356E-5,1.024609660312623E-5,5.708539536027471E-5,5.85491234464356E-6,5.415793918795293E-5,1.317355277544801E-5,5.708539536027471E-5,1.317355277544801E-5,5.708539536027471E-5,2.049219320625246E-5,5.85491234464356E-5,1.7564737033930682E-5,5.85491234464356E-5,2.341964937857424E-5,5.85491234464356E-5,2.195592129241335E-5,5.85491234464356E-5,2.92745617232178E-6,5.415793918795293E-5,2.92745617232178E-6,5.415793918795293E-5,5.123048301563115E-5
86,7.315991385420144E-5,1.0745362347335837E-4,1.0745362347335837E-4,7.773240847008903E-5,1.0745362347335837E-4,7.315991385420144E-5,1.0745362347335837E-4,8.001865577803282E-5,1.0745362347335837E-4,7.773240847008903E-5,1.0745362347335837E-4,8.9163645009808E-5,8.230490308597662E-5,1.0745362347335837E-4,7.315991385420144E-5,1.0745362347335837E-4,6.401492462242626E-5,1.0745362347335837E-4,6.172867731448246E-5,1.0745362347335837E-4,1.1431236539718974E-5,1.0059488154952697E-4,9.14498923177518E-6,1.0059488154952697E-4,1.371748384766277E-5,1.0516737616541456E-4,1.371748384766277E-5,1.0288112885747077E-4,3.200746231121313E-5,1.0745362347335837E-4,2.0576225771494156E-5,1.0516737616541456E-4,4.801119346681969E-5,1.0745362347335837E-4,4.115245154298831E-5,1.0745362347335837E-4,4.57249461588759E-6,1.0059488154952697E-4,4.57249461588759E-6,9.373613962569559E-5,9.144989231775179E-5
87,4.0455911148030876E-5,7.282064006645558E-5,7.282064006645558E-5,4.854709337763705E-5,7.551770080965764E-5,4.585003263443499E-5,7.551770080965764E-5,5.394121486404117E-5,7.551770080965764E-5,5.124415412083911E-5,7.551770080965764E-5,6.203239709364734E-5,5.394121486404117E-5,7.551770080965764E-5,3.506178966162676E-5,7.282064006645558E-5,3.506178966162676E-5,7.282064006645558E-5,3.23647289184247E-5,7.282064006645558E-5,2.6970607432020584E-6,7.282064006645558E-5,2.6970607432020584E-6,7.282064006645558E-5,1.0788242972808234E-5,7.282064006645558E-5,5.394121486404117E-6,7.282064006645558E-5,1.3485303716010292E-5,7.282064006645558E-5,1.3485303716010292E-5,7.282064006645558E-5,1.618236445921235E-5,7.282064006645558E-5,1.3485303716010292E-5,7.282064006645558E-5,2.6970607432020584E-6,6.742651858005146E-5,0.0,6.742651858005146E-5,6.203239709364734E-5
88,1.6688918558077436E-4,3.2543391188251E-4,3.1987093902981754E-4,2.1695594125500667E-4,3.309968847352025E-4,2.0026702269692923E-4,3.309968847352025E-4,2.3364485981308412E-4,3.309968847352025E-4,2.2808188696039162E-4,3.309968847352025E-4,2.586782376502003E-4,2.5033377837116157E-4,3.337783711615487E-4,1.5576323987538941E-4,3.170894526034713E-4,1.3907432131731197E-4,3.1430796617712507E-4,1.196039163328883E-4,3.1430796617712507E-4,3.3377837116154874E-5,2.7814864263462394E-4,2.5033377837116153E-5,2.7814864263462394E-4,5.006675567423231E-5,2.920560747663551E-4,3.615932354250111E-5,2.8649310191366265E-4,8.344459279038718E-5,2.9761904761904765E-4,6.675567423230975E-5,2.9483756119270136E-4,1.1682242990654206E-4,3.087449933244326E-4,9.17890520694259E-5,3.087449933244326E-4,5.562972852692479E-6,2.7814864263462394E-4,2.7814864263462396E-6,2.7258566978193146E-4,2.698041833555852E-4
89,6.022354981692041E-5,1.2044709963384082E-4,1.1442474465214878E-4,6.925708228945847E-5,1.2044709963384082E-4,6.323472730776643E-5,1.2044709963384082E-4,6.925708228945847E-5,1.2044709963384082E-4,6.925708228945847E-5,1.2044709963384082E-4,7.829061476199653E-5,7.226825978030449E-5,1.2044709963384082E-4,4.5167662362690306E-5,9.635767970707265E-5,3.9145307380998264E-5,9.635767970707265E-5,3.312295239930622E-5,9.334650221622664E-5,6.0223549816920405E-6,8.732414723453459E-5,6.0223549816920405E-6,8.732414723453459E-5,1.8067064945076123E-5,9.033532472538061E-5,1.8067064945076123E-5,8.732414723453459E-5,2.7100597417614183E-5,9.334650221622664E-5,2.4089419926768162E-5,9.033532472538061E-5,2.7100597417614183E-5,9.334650221622664E-5,2.7100597417614183E-5,9.334650221622664E-5,6.0223549816920405E-6,8.732414723453459E-5,6.0223549816920405E-6,7.829061476199653E-5,7.829061476199653E-5
90,2.640122730029612E-4,4.495344107888259E-4,4.495344107888259E-4,3.2823147454422207E-4,4.495344107888259E-4,3.1396054086838633E-4,4.495344107888259E-4,3.4963787505797565E-4,4.495344107888259E-4,3.353669413821399E-4,4.495344107888259E-4,3.710442755717293E-4,3.5677334189589355E-4,4.495344107888259E-4,2.640122730029612E-4,4.42398943950908E-4,2.1406400513753612E-4,4.3526347711299014E-4,1.9265760462378251E-4,4.3526347711299014E-4,4.9948267865425096E-5,3.9245067608548287E-4,4.2812801027507226E-5,3.8531520924756503E-4,9.276106889293232E-5,4.067216097613186E-4,8.562560205501445E-5,4.067216097613186E-4,1.2843840308252169E-4,4.2099254343715435E-4,1.1416746940668593E-4,4.067216097613186E-4,1.6411573727211103E-4,4.2812801027507225E-4,1.4270933675835742E-4,4.2099254343715435E-4,2.8541867351671483E-5,3.8531520924756503E-4,2.1406400513753613E-5,3.7817974240964713E-4,3.7817974240964713E-4
91,1.5840521570015484E-4,3.365163434012859E-4,3.266633874007978E-4,1.887220033939644E-4,3.4788513878646445E-4,1.7886904739347628E-4,3.4030594186301206E-4,2.0766999570259533E-4,3.501588978635002E-4,1.9630120031741678E-4,3.4864305847880973E-4,2.2889174708826202E-4,2.1752295170308344E-4,3.547064160175716E-4,1.477943400073215E-4,3.2211586924672634E-4,1.2733050831400007E-4,3.175683510926549E-4,1.1596171292882148E-4,3.107470738615478E-4,3.259054677084525E-5,2.758827680136668E-4,1.9705912000976202E-5,2.7285108924428585E-4,5.229645877182146E-5,2.872515633988454E-4,4.6991020925404785E-5,2.79672366475393E-4,7.806572831155956E-5,3.016520375534049E-4,6.442317384934527E-5,2.9104116186057157E-4,1.1065627508240482E-4,3.099891541692025E-4,8.640284492735718E-5,3.0619955570747635E-4,1.515839384690477E-5,2.63756052936143E-4,1.0610875692833339E-5,2.5314517724330963E-4,2.4329222124282155E-4
92,2.701761474120719E-4,5.855882094137798E-4,5.769128285335756E-4,3.1913008237893813E-4,5.948832603568556E-4,2.8814657923535193E-4,5.924045801053687E-4,3.6002830652847196E-4,6.091356718029053E-4,3.371005142022182E-4,6.004602909227011E-4,4.083625714324665E-4,3.8233642879185407E-4,6.103750119286487E-4,2.4229099458284432E-4,5.707161279048583E-4,2.1378617169074497E-4,5.620407470246542E-4,1.9891409018182358E-4,5.558440463959369E-4,4.647525471537934E-5,4.889196796057907E-4,3.0363833080714504E-5,4.74667268159741E-4,8.179644829906764E-5,5.093687916805577E-4,6.010799609855728E-5,5.006934108003534E-4,1.3260939345454906E-4,5.360146043840418E-4,1.0472424062532145E-4,5.223818630008638E-4,1.759862978555698E-4,5.508866858929632E-4,1.511994953407008E-4,5.428309750756307E-4,2.1068782137638637E-5,4.610345267765631E-4,1.2393401257434492E-5,4.38726404513181E-4,4.219953128156444E-4
93,1.496872434734865E-4,3.424844130673371E-4,3.394906681978674E-4,1.718409555075625E-4,3.4547815793680684E-4,1.574709801341078E-4,3.442806599890189E-4,1.8561218190712325E-4,3.5206439664964024E-4,1.7902594319428984E-4,3.4667565588459475E-4,2.1435213265403265E-4,1.939946675416385E-4,3.5505814151910996E-4,1.2453978656994075E-4,3.317069315372461E-4,1.053798194053345E-4,3.269169397460945E-4,9.460233787524346E-5,3.227256969288369E-4,3.352994253806098E-5,2.616533015916544E-4,2.814120177301546E-5,2.5626456082660887E-4,5.5683654572136974E-5,2.7901702183457885E-4,4.191242817257622E-5,2.706345362000636E-4,7.304737481506141E-5,3.071582236075943E-4,5.98748973893946E-5,2.9218949926024566E-4,9.220734197966768E-5,3.1853445411157927E-4,8.262735839736454E-5,3.1194821539874587E-4,2.2153712034076E-5,2.4788207519209365E-4,1.8561218190712325E-5,2.341108487925329E-4,2.2453086521022973E-4
94,2.1620991137527283E-4,5.78219269566108E-4,5.689734509875601E-4,2.7310725647402884E-4,5.931548226545314E-4,2.4039128304224414E-4,5.810641368210458E-4,3.0013349539593793E-4,5.981333403506726E-4,2.8733159274871783E-4,5.945772562820003E-4,3.4636258828867723E-4,3.1720269892556477E-4,6.002669907918759E-4,1.756705529924092E-4,5.625724996639501E-4,1.5860134946278238E-4,5.554603315266056E-4,1.4793309725676562E-4,5.455032961343233E-4,3.840570794166031E-5,4.373983404466868E-4,2.7737455735643554E-5,4.2175157054452893E-4,7.752263269705506E-5,4.793601324570194E-4,5.618612828502156E-5,4.516226767213758E-4,1.1166103975630866E-4,5.13498539516273E-4,1.0241522117776081E-4,4.950069023591773E-4,1.3797606186448334E-4,5.398135616244477E-4,1.2019564152112207E-4,5.27722875790962E-4,2.2047721225767955E-5,4.117945351522466E-4,1.2090685833485653E-5,3.9685898206382315E-4,3.7978977853419637E-4
95,1.2896982746881094E-4,2.8837973843957724E-4,2.8597657395258074E-4,1.5380252716777452E-4,2.9558923190056664E-4,1.4178670473279214E-4,2.9158395775557254E-4,1.6822151408975338E-4,2.963902867295655E-4,1.6341518511576043E-4,2.963902867295655E-4,1.9145210413071934E-4,1.7783417203773928E-4,2.9799239638756314E-4,1.2336244366581916E-4,2.8277235463658543E-4,1.1134662123083677E-4,2.7956813532059013E-4,1.0093290845385204E-4,2.747618063465972E-4,3.204219315995303E-5,2.467248873316383E-4,2.3230590040965946E-5,2.3871433904165004E-4,6.088016700391075E-5,2.5553649045062537E-4,4.405801559493541E-5,2.499291066476336E-4,7.610020875488844E-5,2.643480935696125E-4,7.049282495189666E-5,2.603428194246183E-4,9.292236016386378E-5,2.715575870306019E-4,8.651392153187317E-5,2.675523128856078E-4,1.6021096579976514E-5,2.2749957143566648E-4,5.607383802991779E-6,2.2029007797467706E-4,1.994626524207076E-4
2A,1.9701885839885236E-4,2.9552828759827856E-4,2.9552828759827856E-4,2.0933253704878064E-4,2.9552828759827856E-4,2.031756977238165E-4,2.9552828759827856E-4,2.1548937637374478E-4,2.9552828759827856E-4,2.1548937637374478E-4,2.9552828759827856E-4,2.4011673367360133E-4,2.216462156987089E-4,2.9552828759827856E-4,1.7854834042395996E-4,2.9552828759827856E-4,1.6623466177403167E-4,2.9552828759827856E-4,1.6007782244906754E-4,2.8937144827331443E-4,6.77252325746055E-5,2.70900930298422E-4,5.5411553924677227E-5,2.6474409097345785E-4,7.388207189956964E-5,2.832146089483503E-4,7.388207189956964E-5,2.770577696233861E-4,9.850942919942618E-5,2.832146089483503E-4,7.388207189956964E-5,2.832146089483503E-4,1.35450465149211E-4,2.8937144827331443E-4,9.850942919942618E-5,2.8937144827331443E-4,5.5411553924677227E-5,2.6474409097345785E-4,5.5411553924677227E-5,2.6474409097345785E-4,2.585872516484937E-4
2B,5.486727605921277E-6,4.389382084737021E-5,4.389382084737021E-5,1.6460182817763828E-5,4.389382084737021E-5,1.6460182817763828E-5,4.389382084737021E-5,2.1946910423685107E-5,4.389382084737021E-5,2.1946910423685107E-5,4.389382084737021E-5,2.1946910423685107E-5,2.1946910423685107E-5,4.389382084737021E-5,5.486727605921277E-6,3.840709324144894E-5,5.486727605921277E-6,3.840709324144894E-5,5.486727605921277E-6,3.2920365635527657E-5,0.0,2.1946910423685107E-5,0.0,2.1946910423685107E-5,0.0,2.1946910423685107E-5,0.0,2.1946910423685107E-5,0.0,3.2920365635527657E-5,0.0,2.743363802960638E-5,5.486727605921277E-6,3.2920365635527657E-5,5.486727605921277E-6,3.2920365635527657E-5,0.0,2.1946910423685107E-5,0.0,2.1946910423685107E-5,2.1946910423685107E-5
971,5.8374173143104286E-5,1.1144160327319909E-4,1.0878823176669435E-4,7.164103067562799E-5,1.1144160327319909E-4,6.898765916912325E-5,1.1144160327319909E-4,8.225451670164695E-5,1.1409497477970384E-4,7.694777368863747E-5,1.1409497477970384E-4,8.225451670164695E-5,8.225451670164695E-5,1.1409497477970384E-4,5.30674301300948E-5,1.0878823176669435E-4,4.7760687117085326E-5,1.061348602601896E-4,3.98005725975711E-5,1.061348602601896E-4,1.32668575325237E-5,9.817474574067539E-5,0.0,9.817474574067539E-5,1.32668575325237E-5,9.817474574067539E-5,1.32668575325237E-5,9.817474574067539E-5,2.1226972052037922E-5,1.0082811724718014E-4,1.32668575325237E-5,1.0082811724718014E-4,3.98005725975711E-5,1.061348602601896E-4,3.98005725975711E-5,1.061348602601896E-4,0.0,9.817474574067539E-5,0.0,9.021463122116117E-5,8.490788820815169E-5
972,5.296182010263443E-5,7.526153383005946E-5,7.526153383005946E-5,5.574928431856256E-5,7.526153383005946E-5,5.574928431856256E-5,7.526153383005946E-5,6.689914118227507E-5,7.526153383005946E-5,6.132421275041882E-5,7.526153383005946E-5,6.689914118227507E-5,6.689914118227507E-5,7.526153383005946E-5,5.0174355886706306E-5,7.526153383005946E-5,4.1811963238921924E-5,7.526153383005946E-5,3.902449902299379E-5,7.526153383005946E-5,2.787464215928128E-6,6.96866053982032E-5,0.0,6.96866053982032E-5,8.362392647784384E-6,7.247406961413132E-5,2.787464215928128E-6,7.247406961413132E-5,2.5087177943353153E-5,7.526153383005946E-5,1.393732107964064E-5,7.247406961413132E-5,3.3449570591137535E-5,7.526153383005946E-5,3.3449570591137535E-5,7.526153383005946E-5,0.0,6.96866053982032E-5,0.0,6.96866053982032E-5,6.96866053982032E-5
973,0.0,1.0320236952640432E-5,1.0320236952640432E-5,3.4400789842134776E-6,1.0320236952640432E-5,0.0,1.0320236952640432E-5,3.4400789842134776E-6,1.0320236952640432E-5,3.4400789842134776E-6,1.0320236952640432E-5,3.4400789842134776E-6,3.4400789842134776E-6,1.0320236952640432E-5,0.0,1.0320236952640432E-5,0.0,1.0320236952640432E-5,0.0,1.0320236952640432E-5,0.0,3.4400789842134776E-6,0.0,3.4400789842134776E-6,0.0,3.4400789842134776E-6,0.0,3.4400789842134776E-6,0.0,6.880157968426955E-6,0.0,3.4400789842134776E-6,0.0,1.0320236952640432E-5,0.0,1.0320236952640432E-5,0.0,3.4400789842134776E-6,0.0,3.4400789842134776E-6,3.4400789842134776E-6
974,6.977076814127185E-6,1.1628461356878642E-5,1.1628461356878642E-5,6.977076814127185E-6,1.1628461356878642E-5,6.977076814127185E-6,1.1628461356878642E-5,9.302769085502913E-6,1.1628461356878642E-5,9.302769085502913E-6,1.1628461356878642E-5,9.302769085502913E-6,9.302769085502913E-6,1.1628461356878642E-5,6.977076814127185E-6,1.1628461356878642E-5,4.651384542751456E-6,1.1628461356878642E-5,3.4885384070635925E-6,1.1628461356878642E-5,0.0,1.0465615221190778E-5,0.0,1.0465615221190778E-5,1.162846135687864E-6,1.0465615221190778E-5,0.0,1.0465615221190778E-5,1.162846135687864E-6,1.1628461356878642E-5,1.162846135687864E-6,1.0465615221190778E-5,2.325692271375728E-6,1.1628461356878642E-5,1.162846135687864E-6,1.1628461356878642E-5,0.0,1.0465615221190778E-5,0.0,1.0465615221190778E-5,9.302769085502913E-6
976,0.0,2.504732154677945E-5,2.504732154677945E-5,1.0734566377191194E-5,2.504732154677945E-5,1.0734566377191194E-5,2.504732154677945E-5,1.0734566377191194E-5,3.220369913157358E-5,1.0734566377191194E-5,3.220369913157358E-5,1.0734566377191194E-5,1.0734566377191194E-5,3.220369913157358E-5,0.0,2.504732154677945E-5,0.0,2.504732154677945E-5,0.0,2.504732154677945E-5,0.0,1.4312755169588258E-5,0.0,1.4312755169588258E-5,0.0,1.4312755169588258E-5,0.0,1.4312755169588258E-5,0.0,2.504732154677945E-5,0.0,1.7890943961985323E-5,0.0,2.504732154677945E-5,0.0,2.504732154677945E-5,0.0,1.4312755169588258E-5,0.0,1.4312755169588258E-5,1.4312755169588258E-5
