dep,2020-04-01,2020-04-23,2020-04-22,2020-04-03,2020-04-25,2020-04-02,2020-04-24,2020-04-05,2020-04-27,2020-04-04,2020-04-26,2020-04-07,2020-04-29,2020-04-06,2020-04-28,2020-03-31,2020-04-21,2020-03-30,2020-04-20,2020-03-29,2020-04-19,2020-03-22,2020-04-12,2020-05-03,2020-03-21,2020-04-11,2020-05-04,2020-03-24,2020-04-14,2020-05-01,2020-03-23,2020-04-13,2020-05-02,2020-03-26,2020-04-16,2020-03-25,2020-04-15,2020-03-28,2020-04-18,2020-05-05,2020-03-27,2020-04-17,2020-04-30,2020-03-20,2020-04-10,2020-03-19,2020-04-09,2020-04-08
62,3.228439631505686E-5,7.502763619801019E-5,7.323429809432235E-5,4.035512041650482E-5,7.592430247293918E-5,3.497465434696675E-5,7.562541392026546E-5,4.4240971122488675E-5,7.80165165814007E-5,4.3045328454642335E-5,7.592430247293918E-5,4.932241573846838E-5,7.861429018977256E-5,4.603442895246462E-5,7.861429018977256E-5,2.8996280533318836E-5,7.233762626554823E-5,2.690383025582663E-5,7.173984401784976E-5,2.1224271540233904E-5,6.99464923377576E-5,5.978772978742849E-6,5.6795020403878817E-5,8.130426124512532E-5,5.380899384628411E-6,5.619721676224856E-5,8.249979858827476E-5,1.1658531072088308E-5,5.9784026269094094E-5,8.070649133938328E-5,8.669193966530642E-6,5.769172432344018E-5,8.130426124512532E-5,1.5544638548194473E-5,6.665866169073061E-5,1.4049985941767804E-5,6.516418498657486E-5,2.0028565503963002E-5,6.934870679878468E-5,8.459198101968956E-5,1.6441427642905815E-5,6.815313325226733E-5,8.070649133938328E-5,4.484087450350629E-6,5.53005097568171E-5,1.793640535943903E-6,5.350709019161977E-5,5.141475800525901E-5
63,2.828373716843458E-5,4.670006420776009E-5,4.670006420776009E-5,3.3545624582924786E-5,4.801548625645651E-5,3.1572424273566816E-5,4.7357775730138796E-5,4.143833617026921E-5,4.801548625645651E-5,3.486108647526761E-5,4.801548625645651E-5,4.275377415613455E-5,4.801548625645651E-5,4.143833617026921E-5,4.801548625645651E-5,2.7625996758974743E-5,4.670006420776009E-5,2.6310512951597536E-5,4.538463817490407E-5,1.8417526429352574E-5,4.538463817490407E-5,2.631123024045189E-6,4.341149165494255E-5,5.06463184011778E-5,1.973343762440697E-6,4.341149165494255E-5,5.06463184011778E-5,5.262230107735169E-6,4.406920815767146E-5,4.8673195786716246E-5,2.631123024045189E-6,4.341149165494255E-5,4.9330904320921034E-5,7.235549959896343E-6,4.472692366432429E-5,6.577777672091691E-6,4.406920815767146E-5,1.1839928079740108E-5,4.538463817490407E-5,5.06463184011778E-5,8.551091546773519E-6,4.472692366432429E-5,4.8673195786716246E-5,1.315563504567013E-6,4.341149165494255E-5,1.315563504567013E-6,4.341149165494255E-5,4.275377415613455E-5
64,2.0977784080037794E-5,2.924148142122136E-5,2.924148142122136E-5,2.4791817776198935E-5,2.9877143934562957E-5,2.415614781958409E-5,2.9877143934562957E-5,2.5427486802491518E-5,2.9877143934562957E-5,2.5427486802491518E-5,2.9877143934562957E-5,2.6063154898271707E-5,2.9877143934562957E-5,2.5427486802491518E-5,2.9877143934562957E-5,2.0342108540757192E-5,2.924148142122136E-5,1.525667073110299E-5,2.924148142122136E-5,1.3985301974100252E-5,2.924148142122136E-5,1.2714096986609712E-6,2.8605817977383714E-5,3.051280551750765E-5,1.2714096986609712E-6,2.8605817977383714E-5,3.051280551750765E-5,4.449917661125647E-6,2.8605817977383714E-5,2.9877143934562957E-5,1.2714096986609712E-6,2.8605817977383714E-5,2.9877143934562957E-5,7.628402361040444E-6,2.924148142122136E-5,6.357011272551004E-6,2.924148142122136E-5,1.1442553294589495E-5,2.924148142122136E-5,3.051280551750765E-5,1.0171173372037898E-5,2.924148142122136E-5,2.9877143934562957E-5,0.0,2.8605817977383714E-5,0.0,2.7970153603240148E-5,2.7334488298691513E-5
65,1.3401639346954786E-5,2.297398569087737E-5,2.297398569087737E-5,1.3401639346954786E-5,2.297398569087737E-5,1.3401639346954786E-5,2.297398569087737E-5,1.9145072471505248E-5,2.297398569087737E-5,1.3401639346954786E-5,2.297398569087737E-5,1.9145072471505248E-5,2.297398569087737E-5,1.9145072471505248E-5,2.297398569087737E-5,1.3401639346954786E-5,2.297398569087737E-5,1.3401639346954786E-5,2.297398569087737E-5,9.572641732660593E-6,2.297398569087737E-5,1.9145452264452878E-6,2.297398569087737E-5,2.488842964172676E-5,1.9145452264452878E-6,2.105953330089262E-5,2.488842964172676E-5,1.9145452264452878E-6,2.297398569087737E-5,2.488842964172676E-5,1.9145452264452878E-6,2.297398569087737E-5,2.488842964172676E-5,3.8290820129367234E-6,2.297398569087737E-5,3.8290820129367234E-6,2.297398569087737E-5,9.572641732660593E-6,2.297398569087737E-5,2.488842964172676E-5,5.743610359355857E-6,2.297398569087737E-5,2.488842964172676E-5,1.9145452264452878E-6,2.105953330089262E-5,1.9145452264452878E-6,2.105953330089262E-5,2.105953330089262E-5
66,6.255565998509866E-5,8.068605108831062E-5,8.068605108831062E-5,6.436873315568287E-5,8.068605108831062E-5,6.255565998509866E-5,8.068605108831062E-5,6.708832871941037E-5,8.068605108831062E-5,6.708832871941037E-5,8.068605108831062E-5,7.252746875625878E-5,8.068605108831062E-5,6.799485678950263E-5,8.068605108831062E-5,5.8929490936458415E-5,8.068605108831062E-5,5.5303291610639196E-5,7.977954950892515E-5,4.895736993449695E-5,7.977954950892515E-5,2.1759512429478773E-5,7.796654067381673E-5,8.068605108831062E-5,1.4506462754495606E-5,7.796654067381673E-5,8.068605108831062E-5,3.082565418534684E-5,7.796654067381673E-5,8.068605108831062E-5,2.5385991843174342E-5,7.796654067381673E-5,8.068605108831062E-5,4.079819152546008E-5,7.887304603739768E-5,3.445205789534971E-5,7.887304603739768E-5,4.6237660830163205E-5,7.887304603739768E-5,8.068605108831062E-5,4.261135553023578E-5,7.887304603739768E-5,8.068605108831062E-5,1.3599823027982756E-5,7.796654067381673E-5,8.159944921728143E-6,7.434050029754674E-5,7.343398547300139E-5
67,1.330356467107379E-4,2.142938593668644E-4,2.119943076770528E-4,1.5373493648460486E-4,2.1621014314058325E-4,1.4146880978482473E-4,2.1467711679798475E-4,1.671506158914721E-4,2.192761795914781E-4,1.6255100106610343E-4,2.1621014314058325E-4,1.7519982461838818E-4,2.2157569272483353E-4,1.709835910337512E-4,2.1965943262590987E-4,1.2000225439874338E-4,2.1122778774141033E-4,1.0620176560991327E-4,2.0969474381134597E-4,9.738455706782462E-5,2.0777843128866165E-4,2.760728906423724E-5,1.9283090340602957E-4,2.2387519368263819E-4,2.1472487598875935E-5,1.9053123806861487E-4,2.250249395958818E-4,4.946181503289551E-5,1.9513055656628168E-4,2.2387519368263819E-4,3.834298310835906E-5,1.9283090340602957E-4,2.2387519368263819E-4,7.016508838070724E-5,2.0087963619328634E-4,5.981357507519329E-5,1.962803785801446E-4,9.010064107677596E-5,2.0662863971635168E-4,2.2579143518027168E-4,8.358334953081964E-5,2.050955795513453E-4,2.223421943968915E-4,1.4570732363399845E-5,1.8976468025017055E-4,1.2270122911010874E-5,1.855485880630098E-4,1.8286559899692584E-4
68,1.4565010822200367E-4,2.5940527726857213E-4,2.565617611511216E-4,1.6840352583615077E-4,2.639548643321504E-4,1.5588929366978587E-4,2.6168007675798644E-4,1.7864217485617908E-4,2.702104687245837E-4,1.729540663118005E-4,2.66798332044288E-4,1.9684362158018631E-4,2.730538954797632E-4,1.8831178840941588E-4,2.7191652701164085E-4,1.3541068136339342E-4,2.508746730621833E-4,1.1663777175399186E-4,2.4916853211331264E-4,1.0241533027225929E-4,2.451875104998271E-4,2.503708889509656E-5,2.241443614406698E-4,2.781720167257694E-4,2.0484998272377104E-5,2.2073186281055632E-4,2.798780437374723E-4,4.4951924387182465E-5,2.321067539693116E-4,2.747599425969193E-4,3.641710671152913E-5,2.264193456308368E-4,2.7703466166137034E-4,7.283115997771271E-5,2.400690005173413E-4,5.6900387357891985E-5,2.3551916322186414E-4,9.331272328607614E-5,2.446187901474591E-4,2.8613341877740413E-4,8.307206237209865E-5,2.423439012905077E-4,2.736225785968362E-4,1.5932859936073666E-5,2.1447554567951099E-4,5.690374221370269E-6,2.1163173537115947E-4,2.06512829889249E-4
69,9.467071185228888E-5,1.6039569407869334E-4,1.594700591604779E-4,1.0577985807073907E-4,1.62709772742932E-4,1.0022532048266807E-4,1.6201555043825875E-4,1.1966589124264716E-4,1.640982140229392E-4,1.120286279417985E-4,1.62709772742932E-4,1.2637731478809959E-4,1.652552450321968E-4,1.2267447324390196E-4,1.645610267965638E-4,8.680156134510705E-5,1.5831301273842272E-4,8.032097739368896E-5,1.5599891064646955E-4,6.87482655200956E-5,1.5437903184540374E-4,1.2037519281133601E-5,1.393370115780448E-4,1.7011474161031593E-4,1.0185614954557074E-5,1.3841133177520379E-4,1.7034614485294888E-4,2.2222851924022912E-5,1.4280829326621708E-4,1.682635112301403E-4,1.7130215461638572E-5,1.4141978392037037E-4,1.6965193475506057E-4,3.6574506127630914E-5,1.4928794484994208E-4,3.194499207388486E-5,1.460481311425404E-4,6.041572201811896E-5,1.52990559492733E-4,1.7104035384115954E-4,4.513897703051167E-5,1.5113925611715895E-4,1.659494621581261E-4,8.565192190872883E-6,1.3494001494214524E-4,6.4817826106496266E-6,1.3239436496344923E-4,1.2961727524151968E-4
70,7.448857838171918E-5,1.0986617801785174E-4,1.0986617801785174E-4,8.007470676153177E-5,1.0986617801785174E-4,8.007470676153177E-5,1.0986617801785174E-4,8.938476106026912E-5,1.0986617801785174E-4,8.379875243085108E-5,1.0986617801785174E-4,9.497069784181841E-5,1.0986617801785174E-4,9.124674797044676E-5,1.0986617801785174E-4,6.890237814920536E-5,1.0986617801785174E-4,5.772976211868009E-5,1.0986617801785174E-4,5.400549290196908E-5,1.0614235586918551E-4,9.311771015475704E-6,9.869461578176462E-5,1.0986617801785174E-4,9.311771015475704E-6,9.869461578176462E-5,1.0986617801785174E-4,2.4210189370116275E-5,1.0428043282123016E-4,1.0986617801785174E-4,1.1174101260167947E-5,1.0055656277753996E-4,1.0986617801785174E-4,4.469468013203521E-5,1.0428043282123016E-4,3.724588619143573E-5,1.0428043282123016E-4,5.2143346316971504E-5,1.0614235586918551E-4,1.117280771186031E-4,5.02811917476153E-5,1.0614235586918551E-4,1.0986617801785174E-4,5.58708656783594E-6,9.869461578176462E-5,3.724732364847865E-6,9.869461578176462E-5,9.869461578176462E-5
71,3.5672860366264506E-5,7.292805305816595E-5,7.292805305816595E-5,4.122170863543009E-5,7.372068201155368E-5,3.884363948690459E-5,7.372068201155368E-5,4.359976476241802E-5,7.530593557827862E-5,4.359976476241802E-5,7.4513309518224E-5,4.914851175351268E-5,7.689118335865827E-5,4.597780786801099E-5,7.689118335865827E-5,2.9331232674574866E-5,7.134279081169927E-5,2.7745811282566645E-5,6.896488659211342E-5,1.9818617506235326E-5,6.81722489588889E-5,3.1710395775377733E-6,6.024579306026013E-5,8.085427749405761E-5,3.1710395775377733E-6,5.786782808004239E-5,8.085427749405761E-5,7.927555531266565E-6,6.183109581354152E-5,7.847642535254207E-5,3.963795854253688E-6,6.183109581354152E-5,7.847642535254207E-5,1.268401939085837E-5,6.34163927799257E-5,1.0305793972758273E-5,6.262374502008107E-5,1.9025890170327612E-5,6.579432737943935E-5,8.085427749405761E-5,1.5854966356693475E-5,6.420903909317712E-5,7.847642535254207E-5,2.378281853827233E-6,5.7075170193222455E-5,7.92762065015413E-7,5.5489850079285254E-5,5.311185905784614E-5
72,2.558123013821192E-5,4.263454648531548E-5,4.108427266945707E-5,2.7906721798331666E-5,4.340968131803137E-5,2.635639540849447E-5,4.263454648531548E-5,2.945704265389791E-5,4.4184814767278286E-5,2.7906721798331666E-5,4.4184814767278286E-5,3.1782513560479246E-5,4.4184814767278286E-5,2.945704265389791E-5,4.4184814767278286E-5,2.170538303305849E-5,4.108427266945707E-5,2.015503450574237E-5,4.108427266945707E-5,1.5503955716921283E-5,4.108427266945707E-5,7.752109311148368E-7,3.720856391885492E-5,4.495994683306118E-5,0.0,3.6433418018209547E-5,4.495994683306118E-5,2.3256286421275942E-6,3.87588515696252E-5,4.4184814767278286E-5,1.550420478489055E-6,3.720856391885492E-5,4.495994683306118E-5,5.426447459327331E-6,3.87588515696252E-5,3.100835421938963E-6,3.87588515696252E-5,1.4728771076033502E-5,4.108427266945707E-5,4.5735077515384995E-5,1.0077634173944563E-5,3.87588515696252E-5,4.4184814767278286E-5,0.0,3.333282058054098E-5,0.0,3.255766776227917E-5,3.255766776227917E-5
73,3.614385170714352E-5,6.224587398860077E-5,6.124197906279873E-5,4.2167534553514596E-5,6.224587398860077E-5,4.0159649554569494E-5,6.224587398860077E-5,4.2167534553514596E-5,6.224587398860077E-5,4.2167534553514596E-5,6.224587398860077E-5,4.6183276702298235E-5,6.425365687856117E-5,4.417541026939557E-5,6.425365687856117E-5,3.212801672643094E-5,6.124197906279873E-5,2.610419462894742E-5,6.023808181643452E-5,1.9076296579054394E-5,5.72263761538615E-5,3.0121025355847093E-6,4.919505894625569E-5,6.425365687856117E-5,2.0080706782553292E-6,4.819113385230844E-5,6.425365687856117E-5,6.0241841805085E-6,5.1202902172088136E-5,6.425365687856117E-5,5.020159286700562E-6,5.1202902172088136E-5,6.425365687856117E-5,1.4056299770388936E-5,5.622246962514127E-5,8.032227004678061E-6,5.521856077580521E-5,1.80723018593899E-5,5.72263761538615E-5,6.525754484274102E-5,1.6064305456979478E-5,5.622246962514127E-5,6.425365687856117E-5,2.0080706782553292E-6,4.819113385230844E-5,2.0080706782553292E-6,4.819113385230844E-5,4.6183276702298235E-5
