dep,2020-04-01,2020-04-23,2020-04-22,2020-04-03,2020-04-25,2020-04-02,2020-04-24,2020-04-05,2020-04-27,2020-04-04,2020-04-26,2020-04-07,2020-04-29,2020-04-06,2020-04-28,2020-03-31,2020-04-21,2020-03-30,2020-04-20,2020-03-29,2020-04-19,2020-03-22,2020-04-12,2020-05-03,2020-03-21,2020-04-11,2020-05-04,2020-03-24,2020-04-14,2020-05-01,2020-03-23,2020-04-13,2020-05-02,2020-03-26,2020-04-16,2020-03-25,2020-04-15,2020-03-28,2020-04-18,2020-05-05,2020-03-27,2020-04-17,2020-04-30,2020-03-20,2020-04-10,2020-03-19,2020-04-09,2020-04-08
71,3.2095030655614356E-4,6.701599910185021E-4,6.606614021133615E-4,3.526362362775464E-4,6.923225572604921E-4,3.360014114256032E-4,6.804498945682118E-4,3.740229320297632E-4,7.089437397664807E-4,3.6372576554199955E-4,6.962800393650235E-4,4.3184094797039295E-4,7.580120913047531E-4,4.1045709932883794E-4,7.342700328311039E-4,3.0193763900415363E-4,6.266230857939158E-4,2.7975514148791423E-4,6.036655055909218E-4,2.718325463551127E-4,5.933737825772247E-4,6.183109581354152E-5,5.007372988099419E-4,7.896661503968719E-4,2.9331232674574866E-5,4.959861772162098E-4,7.936227455673598E-4,1.284085864901211E-4,5.134067022912723E-4,7.8412685660003E-4,7.926904417969379E-5,5.023209944575964E-4,7.849181886109117E-4,2.1399322300820923E-4,5.593301918999656E-4,1.6248597180221173E-4,5.355772690804373E-4,2.607406703572335E-4,5.862486006952549E-4,8.031184269107397E-4,2.3221740263277348E-4,5.807067117452697E-4,7.801701749168833E-4,2.0611343395259344E-5,4.8094061592565115E-4,1.268401939085837E-5,4.682702652822032E-4,4.5005598859494125E-4
72,1.4649028791143145E-4,3.293400334098253E-4,3.192698049588912E-4,1.7128798580280517E-4,3.417338401927952E-4,1.6043916719930823E-4,3.3631159324589094E-4,1.8213653340602473E-4,3.4947978982674815E-4,1.7516249819866437E-4,3.456068322790838E-4,1.9685912885813528E-4,3.564510263772542E-4,1.860109490193517E-4,3.5335271283640424E-4,1.3254096059224662E-4,3.138472775353466E-4,1.1704118251173751E-4,3.0997400220900454E-4,9.999078767566107E-5,3.030020195697507E-4,8.527244137151398E-6,2.510959637972674E-4,3.7116771384888446E-4,4.651244830582108E-6,2.441230358828569E-4,3.719422625332873E-4,2.015503450574237E-5,2.634920036627232E-4,3.672949497061326E-4,1.3178397643394313E-5,2.5496976426335943E-4,3.688440595074584E-4,4.18594102691257E-5,2.88283021985891E-4,2.325572602594561E-5,2.789865559525598E-4,7.983945798742306E-5,2.999033246918816E-4,3.77364064645719E-4,5.426142371386674E-5,2.929311803789952E-4,3.587747470272803E-4,2.3256286421275942E-6,2.3405083124106648E-4,2.3256286421275942E-6,2.286272396767886E-4,2.0848187799383763E-4
73,1.9775039070734813E-4,4.1246355137275606E-4,4.024325900714893E-4,2.3688827009824074E-4,4.28512607562368E-4,2.3187079035490155E-4,4.1848201694586195E-4,2.489299849788447E-4,4.3453085073283637E-4,2.4290916927373143E-4,4.305186978856392E-4,2.790328115297483E-4,4.42555045232247E-4,2.579610520346195E-4,4.415520290276509E-4,1.5158322983645014E-4,4.004263700085518E-4,1.1745652155572888E-4,3.883888550049454E-4,1.044073655466108E-4,3.843762758584572E-4,2.4096235362398964E-5,3.3220937299039847E-4,4.4857309381389065E-4,1.6064305456979478E-5,3.261897117214368E-4,4.5158208683280854E-4,3.614385170714352E-5,3.432452019497502E-4,4.47570091508079E-4,3.012008531087756E-5,3.372256936452242E-4,4.47570091508079E-4,6.425365687856117E-5,3.5628718372869865E-4,5.3210736115242695E-5,3.502678561900914E-4,8.43309752756293E-5,3.783573376251642E-4,4.5960596629601497E-4,7.730401941536759E-5,3.713351375879955E-4,4.455640799471331E-4,1.4056299770388936E-5,3.181633669027333E-4,9.036244935061148E-6,3.06123571534781E-4,2.8806325263145636E-4
74,2.148908910262E-4,4.548140769734998E-4,4.5271925160561864E-4,2.5838025502123563E-4,4.6528805224911135E-4,2.3794603601642183E-4,4.610984924512163E-4,2.866722018572204E-4,4.73667050599089E-4,2.667632462296899E-4,4.6895388391891396E-4,3.076280113170075E-4,4.8780624375065326E-4,2.94530748901709E-4,4.8152221473573117E-4,1.94454625629848E-4,4.480058575834228E-4,1.818779843104408E-4,4.396263641233953E-4,1.572476733522229E-4,4.3648401239283855E-4,3.512358527928213E-5,3.7206079083251684E-4,5.019449765917993E-4,2.673612159864528E-5,3.647274606189121E-4,5.050868547148459E-4,5.609153582014735E-5,3.8515571537476467E-4,4.967084625422759E-4,4.875286828425868E-5,3.7782260627557146E-4,4.998503785486695E-4,9.330715500186482E-5,4.061067734087956E-4,7.496182579268069E-5,3.972026972405371E-4,1.3366415168928624E-4,4.3019924072104426E-4,5.097996292816714E-4,1.1427229666741709E-4,4.1553441978932945E-4,4.930428651393036E-4,1.8872727279353276E-5,3.442982449177054E-4,6.81524612447014E-6,3.3644059837127725E-4,3.228203409024922E-4
75,7.057732789793969E-4,0.0015530432538826474,0.0015361221010204125,8.355317036251094E-4,0.0015804380084012094,7.758032475621685E-4,0.0015661365506695305,9.408436306628391E-4,0.0016019900198498752,8.938397381369387E-4,0.0015907105958551347,0.001036046228269851,0.0016420698886999926,9.87640735740476E-4,0.0016201170518460677,6.278592373092575E-4,0.0015175886532963034,5.450854876640854E-4,0.0014911972703735698,4.93798225033099E-4,0.0014676249846820107,1.1723697909135075E-4,0.0012723489121046897,0.0016781184703730846,8.611162563789223E-5,0.0012374761428685182,0.0016863749869167942,1.9685922408039093E-4,0.0013249551325471476,0.0016664382520475759,1.546248765403631E-4,0.0012991567095592977,0.0016730839320285363,3.1868937490759595E-4,0.001387832368967423,2.6111221956061115E-4,0.0013561933590292119,4.447263947617328E-4,0.0014555361367298684,0.0017022834420521962,3.7423904381755094E-4,0.001429140982590679,0.0016579799668095258,5.7611780750766014E-5,0.0011929236182276948,3.335512035115852E-5,0.00113384919650031,0.0010852529488347576
76,1.5011750701388458E-4,3.141401008127367E-4,3.103019820146391E-4,1.8013478269684314E-4,3.2635207132915116E-4,1.700129099527963E-4,3.246075251362901E-4,1.9933078995739947E-4,3.294922368169128E-4,1.913034719581797E-4,3.284455175104303E-4,2.1957293304695604E-4,3.3995929113211085E-4,2.0735795958576501E-4,3.3891259705263327E-4,1.3929681750415345E-4,3.054170544862316E-4,1.1486201071104921E-4,3.0088100115361764E-4,1.0997488437442051E-4,2.9634490044302486E-4,1.990228098182782E-5,2.516792249602679E-4,3.437971478411212E-4,1.5014085938113854E-5,2.4714261031724016E-4,3.458905099331272E-4,3.316996162345567E-5,2.621481548143166E-4,3.437971478411212E-4,2.479042100705843E-5,2.572626856205449E-4,3.437971478411212E-4,5.691111539556251E-5,2.7436158736448136E-4,4.573896940588714E-5,2.684293915962147E-4,8.972763223754646E-5,2.9076194221969414E-4,3.4763497063522724E-4,6.843208994160698E-5,2.80642647506262E-4,3.4240156750730557E-4,9.078346560163383E-6,2.4260594828450735E-4,4.19002968571007E-6,2.31438578300678E-4,2.2620377476908864E-4
77,2.8361900418272175E-4,8.116326016290457E-4,8.009750870113384E-4,3.576953946709198E-4,8.451259450347359E-4,3.174579353266952E-4,8.311199520264537E-4,3.948812468639853E-4,8.560868418877775E-4,3.7781272642657037E-4,8.503019585769622E-4,4.494350546325452E-4,8.868367702530718E-4,4.143873059842904E-4,8.676563773472775E-4,2.4886276263252536E-4,7.851405823478872E-4,2.0922505730384166E-4,7.674783383308591E-4,1.8391601461845332E-4,7.528607655689517E-4,4.240214194197504E-5,5.828953679495233E-4,9.139314373262391E-4,3.111564517120172E-5,5.691855821399358E-4,9.221508336065831E-4,7.01595754332763E-5,6.21585095999757E-4,9.066251767041858E-4,5.5213485540576035E-5,5.97214015517955E-4,9.127137357583496E-4,1.134698289617888E-4,6.855526761484669E-4,9.029023048659614E-5,6.51742414814094E-4,1.683639435353914E-4,7.391563442532319E-4,9.37675935499844E-4,1.387829771982304E-4,7.160101173879863E-4,8.999276631544498E-4,2.226926698007305E-5,5.499911548906516E-4,1.3422708588632184E-5,5.176938547716878E-4,4.777759482237417E-4
78,3.7129062477201925E-4,7.605201422157255E-4,7.548339143493888E-4,4.270017760302087E-4,7.823665357262412E-4,4.0094422391786865E-4,7.760820693661162E-4,4.6174274699760365E-4,7.9164343891122E-4,4.5425570369640625E-4,7.868553845925753E-4,5.246288154351999E-4,8.128897931171121E-4,4.991760275265274E-4,8.078027325252236E-4,3.1377484249009256E-4,7.413662355785147E-4,2.5595182110823504E-4,7.293946149392291E-4,2.2688760260289561E-4,7.120351788184397E-4,5.4859518956290895E-5,6.180427345187954E-4,8.353319961912907E-4,4.316872710136382E-5,6.081633663066018E-4,8.392218601312775E-4,9.472575038882269E-5,6.446859708849073E-4,8.272529366816496E-4,6.505123457781884E-5,6.327116848555339E-4,8.335366626217671E-4,1.52270547828286E-4,6.824028140614049E-4,1.1870367595237067E-4,6.65640177039208E-4,2.05013248154164E-4,7.057496946374283E-4,8.425132562526693E-4,1.7474691354930544E-4,6.961716390526864E-4,8.218668135116434E-4,2.5781839216860297E-5,5.881045637225559E-4,1.6188775513750228E-5,5.698412660594632E-4,5.536731157488542E-4
79,6.060145254600305E-5,1.1420338168217937E-4,1.1420338168217937E-4,6.759338371373043E-5,1.1653375027408962E-4,6.526275249857674E-5,1.1420338168217937E-4,7.108930708562696E-5,1.200292797164057E-4,6.875869463114298E-5,1.1886410636170383E-4,8.157690835830597E-5,1.2119444994496339E-4,7.341990703300491E-5,1.2119444994496339E-4,5.3609408809655895E-5,1.1303819269698695E-4,4.8947983778931424E-5,1.1187300058564609E-4,4.4286508715067124E-5,1.1187300058564609E-4,2.214381886357009E-5,9.90556810304953E-5,1.2352478102419531E-4,1.748205608830705E-5,9.78904514041612E-5,1.2352478102419531E-4,2.4474681486342682E-5,1.025513511517555E-4,1.2235961704758647E-4,2.3309251738724836E-5,1.0022090753057606E-4,1.2352478102419531E-4,3.2632602153322717E-5,1.0837740549466158E-4,2.7970951965010484E-5,1.060469931362246E-4,3.7294202304735734E-5,1.1187300058564609E-4,1.2468994187480668E-4,3.496340848352628E-5,1.1070780534814002E-4,1.2235961704758647E-4,1.3985701167839956E-5,9.672521865136418E-5,4.661950432266736E-6,9.206425637627185E-5,8.740324407797315E-5
80,3.055463396316053E-4,7.166658925046263E-4,7.044901655738218E-4,3.7409329727467085E-4,7.356897824850391E-4,3.299198307811168E-4,7.242755484960479E-4,4.388221578882736E-4,7.478646347581618E-4,4.197852591506187E-4,7.410163223511174E-4,4.7841623450618705E-4,7.56234647716521E-4,4.616653349345301E-4,7.539519329075627E-4,2.8726532354973446E-4,6.816597574808317E-4,2.5146277118421695E-4,6.732883071280853E-4,2.3013218803298515E-4,6.679609365208111E-4,7.774040446534592E-5,5.751019812485448E-4,7.668871581838731E-4,6.402252070587019E-5,5.659672409194864E-4,7.691698050046016E-4,1.0669895842912518E-4,6.078332230700771E-4,7.630827201545971E-4,8.840957005331568E-5,5.910873145123221E-4,7.646044993655158E-4,1.4708529610675354E-4,6.299063887403074E-4,1.3260760690117344E-4,6.169670828618982E-4,2.0346748573510758E-4,6.588281491539971E-4,7.775394073695357E-4,1.6003860894118615E-4,6.512173463046078E-4,7.60800041339912E-4,4.1158418171275515E-5,5.339941366143453E-4,2.1341888922129344E-5,5.164840581684379E-4,4.974505634388101E-4
81,7.16491297523616E-5,1.3880945513572782E-4,1.3880945513572782E-4,8.73208013223282E-5,1.4216719879230156E-4,8.284323857938759E-5,1.4104795379119502E-4,9.291768983429092E-5,1.466441499519622E-4,8.955956538254402E-5,1.4216719879230156E-4,1.0746926241141051E-4,1.5112105496117447E-4,9.62757883199869E-5,1.5000183303535159E-4,5.9335276778558596E-5,1.3769020148124102E-4,5.3737955460036865E-5,1.3769020148124102E-4,4.8140562000484287E-5,1.3769020148124102E-4,8.956787681815676E-6,1.2202034743646886E-4,1.5895552768056898E-4,6.717608079006338E-6,1.1978175070396898E-4,1.5895552768056898E-4,1.0076373153815896E-5,1.2873606840111413E-4,1.5783632594493525E-4,8.956787681815676E-6,1.2537822089987632E-4,1.5895552768056898E-4,3.022841812150349E-5,1.3433242321049294E-4,1.9032953027425203E-5,1.3209388994058375E-4,4.030408995697371E-5,1.3769020148124102E-4,1.5895552768056898E-4,3.470652335159122E-5,1.3545168551859025E-4,1.5783632594493525E-4,5.5980139482638895E-6,1.1754314243233323E-4,2.2392142382175522E-6,1.1530452262163548E-4,1.1082724838219249E-4
82,2.3151347922297298E-5,7.441065537667737E-5,7.441065537667737E-5,2.6458582595033027E-5,7.441065537667737E-5,2.3151347922297298E-5,7.441065537667737E-5,3.6380135504713957E-5,8.102431889345495E-5,2.6458582595033027E-5,7.441065537667737E-5,3.968726943964644E-5,8.102431889345495E-5,3.968726943964644E-5,8.102431889345495E-5,1.65368030201166E-5,7.441065537667737E-5,1.3229492790000876E-5,7.441065537667737E-5,6.614796769607775E-6,7.110378584928246E-5,3.3074109786595906E-6,5.126203989447636E-5,8.102431889345495E-5,3.3074109786595906E-6,5.126203989447636E-5,8.102431889345495E-5,4.961107022621847E-6,5.456906050671547E-5,8.102431889345495E-5,3.3074109786595906E-6,5.126203989447636E-5,8.102431889345495E-5,4.961107022621847E-6,6.448997125446672E-5,4.961107022621847E-6,6.118302618637536E-5,6.614796769607775E-6,6.94503416431175E-5,8.267771903589126E-5,6.614796769607775E-6,6.94503416431175E-5,8.102431889345495E-5,0.0,4.960852014512289E-5,0.0,4.630146175941916E-5,4.2994378191087E-5
83,1.1605670038202496E-4,3.355495483937776E-4,3.274670646610397E-4,1.354638533460651E-4,3.4444010676827315E-4,1.265690158896079E-4,3.3959073385342277E-4,1.6012585894111775E-4,3.5737150315452303E-4,1.475928835679785E-4,3.4484421873362504E-4,1.7791397721338817E-4,3.783842010974873E-4,1.6982855922716047E-4,3.638370569603815E-4,1.1080044720579313E-4,3.1655547301273705E-4,9.5435650075898E-5,3.117057887237165E-4,8.3305163092473E-5,3.076643437802841E-4,2.3860878702955266E-5,2.373371806861064E-4,3.8969830966788325E-4,1.4963755175434385E-5,2.2723176748695018E-4,3.9495118845571294E-4,3.4779826650564834E-5,2.684603759992386E-4,3.888901688306176E-4,2.709615115896039E-5,2.454213419492031E-4,3.892942394372253E-4,5.66168990140538E-5,2.9109402630152236E-4,4.731605798611305E-5,2.8422322143485917E-4,7.360052954771182E-5,3.040270111754927E-4,3.9777963533324984E-4,6.308693181767032E-5,2.97560566880361E-4,3.86061664057519E-4,7.279729080518527E-6,2.1793457966473576E-4,4.044308998354865E-6,2.0782871497929145E-4,1.93680109340034E-4
84,9.056582560339047E-5,2.0045795878460983E-4,1.9813658150264764E-4,1.1068900009239786E-4,2.136121956780808E-4,1.0372339136290969E-4,2.1206465907586616E-4,1.199763046139243E-4,2.2212354842202542E-4,1.1533267717911339E-4,2.1593349024206533E-4,1.4009811643663772E-4,2.2753977695621518E-4,1.2771557333757116E-4,2.2444479749358194E-4,7.58598391838003E-5,1.9504139249157054E-4,7.198975999096203E-5,1.8885094829118032E-4,5.805718933725196E-5,1.8730332345368085E-4,1.3934433276924803E-5,1.7027908623974659E-4,2.391457535068767E-4,1.1612058778355438E-5,1.656359966313783E-4,2.4301434343480707E-4,2.2449700189699225E-5,1.7414828966105962E-4,2.329559379436897E-4,2.167559191494387E-5,1.7105292968172542E-4,2.360508567528861E-4,3.870565523191949E-5,1.7724362757889981E-4,3.2512982201067945E-5,1.7569596137764683E-4,5.4961001824816886E-5,1.849818758566241E-4,2.453354808505942E-4,4.644637234754432E-5,1.7879128826495434E-4,2.298609970788768E-4,6.193136652701423E-6,1.5944513326857633E-4,4.644860769110194E-6,1.5402805543193526E-4,1.4861091002570827E-4
85,7.119133614549073E-5,1.5635135400055892E-4,1.5444496916799342E-4,8.136057443926325E-5,1.5698681375176602E-4,7.309808646363536E-5,1.5698681375176602E-4,9.407178746187666E-5,1.5952864345877992E-4,8.96229052233734E-5,1.5698681375176602E-4,9.788507882204315E-5,1.60164098560997E-4,9.724953258712443E-5,1.5952864345877992E-4,6.356425115718324E-5,1.5317404129718383E-4,5.9115056389038254E-5,1.4809029262103344E-4,5.7843849511877505E-5,1.4745481985219605E-4,8.89955524620999E-6,1.1504447561075243E-4,1.658831526411201E-4,6.356843784918677E-6,1.1377343243226468E-4,1.658831526411201E-4,1.3349264481672881E-5,1.2711920027861504E-4,1.6143500597616076E-4,1.0806579072524303E-5,1.194930974414255E-4,1.6397680964909728E-4,3.7504033418717004E-5,1.3728712909109208E-4,2.7333768136629533E-5,1.283902043989969E-4,5.148775931205087E-5,1.468193461536108E-4,1.6651859844556122E-4,4.258907674875639E-5,1.4618387152508217E-4,1.60164098560997E-4,6.356843784918677E-6,1.080536920939392E-4,5.721163593529249E-6,1.0551156109666434E-4,1.0106279604555372E-4
86,8.339597794432912E-5,1.5685059760076067E-4,1.5585805041098052E-4,9.133761688893605E-5,1.578431425221545E-4,8.637410956698524E-5,1.5685059760076067E-4,9.927911061301068E-5,1.628058331037877E-4,9.233031154607227E-5,1.578431425221545E-4,1.1119107892229025E-4,1.687609869471458E-4,1.0722045912186389E-4,1.657834202327372E-4,7.64469247373928E-5,1.5288039523112188E-4,7.247598726787409E-5,1.5089528043582523E-4,6.453400340321615E-5,1.4196215156749278E-4,1.0921813156886633E-5,1.2806580808979637E-4,1.7273104414394346E-4,8.936049376167392E-6,1.2806580808979637E-4,1.7670106504931018E-4,1.9857637810906754E-5,1.3898440111136687E-4,1.7273104414394346E-4,1.3900441803753316E-5,1.3402143831279593E-4,1.7273104414394346E-4,4.070718035714449E-5,1.4196215156749278E-4,2.7800438710999425E-5,1.3898440111136687E-4,5.758464838088678E-5,1.4196215156749278E-4,1.7670106504931018E-4,5.063518215680371E-5,1.4196215156749278E-4,1.7173853324710067E-4,5.957386680572344E-6,1.2409534256759133E-4,5.957386680572344E-6,1.181395762221237E-4,1.1615430262335469E-4
87,8.784001104006516E-5,1.8971217102936057E-4,1.8737055062739564E-4,1.042348455509349E-4,1.9088297649579657E-4,9.837961855982966E-5,1.9088297649579657E-4,1.1477405520756691E-4,1.9205377880589098E-4,1.112610137397008E-4,1.9088297649579657E-4,1.253130091109039E-4,1.9205377880589098E-4,1.1828706825840025E-4,1.9205377880589098E-4,7.964236168628126E-5,1.838580963514607E-4,6.910229942910596E-5,1.7800394276237138E-4,5.9733140449162295E-5,1.768331025750544E-4,1.2884313456623946E-5,1.616118928879706E-4,1.94395373957123E-4,9.370447694775749E-6,1.510738198176473E-4,1.94395373957123E-4,2.1083223005849272E-5,1.6746626743934233E-4,1.9322457795966077E-4,1.756942358081481E-5,1.651245270889588E-4,1.9322457795966077E-4,3.0453215819616276E-5,1.744914127307659E-4,2.459699400168387E-5,1.7097885428994156E-4,4.8021407480868444E-5,1.756622592311916E-4,1.94395373957123E-4,3.982300647822175E-5,1.756622592311916E-4,1.9322457795966077E-4,5.856553502001329E-6,1.4756107197028557E-4,4.6852491197336386E-6,1.4170642908502813E-4,1.346807534395711E-4
88,5.311880687711713E-4,0.0010123180014875762,0.0010038817173920165,6.035724932677576E-4,0.0010291900780636215,5.770329384097452E-4,0.001023164411674319,6.747387481566301E-4,0.001035215660850315,6.325228853704611E-4,0.0010328054377678406,7.109205075434511E-4,0.0010641372945514374,6.964481655098385E-4,0.0010569070666887998,4.889582490677741E-4,9.906243684200593E-4,4.0327942733175314E-4,9.677243578518423E-4,3.56209219192248E-4,9.52055233805401E-4,7.126522075487608E-5,8.302989311518177E-4,0.001089442144196095,5.556371892879639E-5,8.170362822214974E-4,0.001097876766437793,1.3165032250605385E-4,8.556174090271164E-4,0.0010846222865084638,9.179709740158775E-5,8.447668135308897E-4,0.0010870322220386587,2.0530877851682134E-4,9.146881179753818E-4,1.8598973638624624E-4,8.941951087316659E-4,3.1154815149259113E-4,9.351801602631003E-4,0.0011039013963187853,2.5601717570420887E-4,9.231261348410756E-4,0.0010798023753288198,2.7782748068450347E-5,8.134191258557789E-4,2.0535246006184633E-5,7.784517277057565E-4,7.314221665678808E-4
89,1.2683204160847858E-4,4.1304865141211544E-4,4.01290040859151E-4,1.7127986797608774E-4,4.2741985419588607E-4,1.5036381046047844E-4,4.1827459835670186E-4,1.8173751899420895E-4,4.326456282129959E-4,1.8173751899420895E-4,4.3003274906447256E-4,2.0395919133379747E-4,4.4962895951218806E-4,1.9742352338083459E-4,4.4048417133930786E-4,1.0722126019369127E-4,3.6339901880758524E-4,7.191962194568588E-5,3.4379891702347466E-4,5.3613939026401175E-5,3.3726535318593894E-4,1.0461776137914985E-5,2.5885491943763506E-4,4.6922428578072696E-4,9.154067902643363E-6,2.536270538024776E-4,4.8098105716897854E-4,1.7000258249942213E-5,2.8237953605611543E-4,4.574671961165981E-4,1.438487721788336E-5,2.6016187601344507E-4,4.6138626136964835E-4,4.053797880761455E-5,3.150505008892866E-4,3.3999851058719284E-5,2.967550633797572E-4,4.4460808211635696E-5,3.2942494683397996E-4,4.8359362981219517E-4,4.3153202347415555E-5,3.281181986805787E-4,4.52241720765448E-4,6.538639619179242E-6,2.4055711438494828E-4,2.61546766093943E-6,2.1964439314509118E-4,2.1833731463086217E-4
90,0.0010461650716666645,0.0019109062243139777,0.001904735603238607,0.0012223412978685248,0.001932502707667301,0.0011698049896290436,0.0019294175615106393,0.0013212159348881074,0.0019417580146417804,0.001274871251595206,0.0019417580146417804,0.0014416889713294125,0.001975692452807883,0.001367555673148218,0.0019417580146417804,9.781481101269862E-4,0.0018862232139475875,8.389893192480244E-4,0.0018707956200523907,7.74033287347739E-4,0.001852281783936439,2.571320565886278E-4,0.001682534833090094,0.0020127088160864504,2.0138140450153311E-4,0.0016485774798584074,0.0020127088160864504,4.460116169266638E-4,0.001744268673790365,0.0020065396413017538,3.717081488520143E-4,0.0017350091570925489,0.0020096242396482815,5.914857610001295E-4,0.0017874771415670218,5.543480585415661E-4,0.0017566143889634785,7.245364556043224E-4,0.0018430245699053436,0.0020651432638585155,6.688457760789449E-4,0.0018214236364374168,0.001991116320932647,8.985862549537775E-5,0.0016084426389790221,8.676036168730983E-5,0.001503457054707551,0.0014756625043313878
91,3.050244940096134E-4,8.52675160906621E-4,8.382202729018017E-4,3.9020881169767084E-4,8.960369384801442E-4,3.471253956563674E-4,8.782985527571335E-4,4.444681018586674E-4,9.062197585033074E-4,4.276977723621384E-4,8.970223831106368E-4,4.951039905988463E-4,9.41693524847386E-4,4.6781395289259797E-4,9.200154563907899E-4,2.764067075103725E-4,8.26721722962582E-4,2.46800116226636E-4,8.079948614110926E-4,2.1982346463886375E-4,7.974811816962573E-4,6.154862203048538E-5,6.821425471298516E-4,9.68296948220565E-4,4.147222263086348E-5,6.620948164830078E-4,9.725664816957542E-4,9.742053321433537E-5,7.0646150274227E-4,9.630420801683042E-4,7.734579205746502E-5,6.877294547170708E-4,9.656695221422786E-4,1.5467781164825174E-4,7.449089649546963E-4,1.2966981394414706E-4,7.22235232330901E-4,2.0534749733958424E-4,7.882815031537227E-4,9.768359731978217E-4,1.714586869515812E-4,7.771102029265646E-4,9.594293214989619E-4,2.9294282260268504E-5,6.351439498257414E-4,1.6128557175596783E-5,5.957006422673832E-4,5.654583469379298E-4
92,6.185336892801449E-4,0.0014119242376655135,0.0013845623059333572,7.467019781418625E-4,0.0014529639032442128,6.851751722055944E-4,0.0014371386092471284,8.270229864618463E-4,0.0014776394822565038,7.964006752412471E-4,0.0014596693623557028,9.290817658290467E-4,0.0015130411251867727,8.689237031529731E-4,0.0015020454692994817,5.37636536539482E-4,0.0013571986502038827,4.5941266794236757E-4,0.0013335894048965811,4.123640374122289E-4,0.0013054176032406392,1.009080094801339E-4,0.0011269537428143731,0.0015470990731291366,7.023445491182236E-5,0.0010990369726906583,0.0015535349207258817,1.7946547992455503E-4,0.0011766089471513994,0.0015347634319805375,1.3426976709644326E-4,0.001149232185323899,0.0015398586305800422,2.706496535169713E-4,0.0012437015560206736,2.2761526101435056E-4,0.001211766766822911,3.7821698218814853E-4,0.0012914651772086493,0.001565065575825796,3.21747456647527E-4,0.0012659740105582058,0.0015269864346561018,4.305695177191258E-5,0.0010665546257273729,2.5565579947774808E-5,0.0010150074026699623,9.747318771512114E-4
93,4.088400003978584E-4,0.0011413456161952452,0.0011174846785619054,4.846916759118376E-4,0.0011649459062144046,4.415721428359195E-4,0.0011571657325287184,5.397537709090941E-4,0.0011971024788842402,5.223528255685297E-4,0.0011719479433652353,6.347973762777002E-4,0.001227700877567465,5.794876442827381E-4,0.0012170694749614169,3.384315561722657E-4,0.0010902504846824071,2.820446081317222E-4,0.0010689806884066875,2.4644170461676513E-4,0.0010477098503807033,5.8243570371450826E-5,8.512944814385409E-4,0.0012463700279662661,5.174355911771543E-5,8.274176021014115E-4,0.001255445019536038,9.880144320110225E-5,8.995632932759051E-4,0.0012393691906135778,7.67030718764931E-5,8.666061371324365E-4,0.0012432585586309368,1.5183294711686724E-4,9.631349937196314E-4,1.2063872906774267E-4,9.314800448395205E-4,2.1733351278226216E-4,0.001035517558875217,0.0012673718629276217,1.9264199931029726E-4,0.0010108725202217297,0.0012328868331800602,3.848323449246832E-5,7.947145284536838E-4,2.70426290803307E-5,7.482511653776259E-4,6.823113801328991E-4
94,6.188583249626979E-4,0.0016047391339717883,0.001575503008935933,7.659581970754609E-4,0.0016481280704713289,6.820834528148778E-4,0.0016259725594016288,8.5598217656939E-4,0.0016650516577716324,8.168302046005349E-4,0.0016561283939301509,0.0010063915698504847,0.0017032042352993222,9.136247191725239E-4,0.001685051410745405,5.189130079069582E-4,0.0015456493556675556,4.3869333799128766E-4,0.0015065595111654387,4.0382401533952604E-4,0.0014800872246732522,9.605029199155182E-5,0.0012679428457390144,0.001737354103033781,7.350663291500338E-5,0.0012417640057461915,0.0017481215225196493,1.6737936681560054E-4,0.0013206037319347707,0.0017268940684749409,1.2940040857851935E-4,0.0012944280661909755,0.001732431765212009,2.6154050620492546E-4,0.0014194411371881255,2.1245577100739775E-4,0.0013806478280791472,3.664829638474785E-4,0.0014717758251493445,0.0017727317646595861,3.1092835097422405E-4,0.0014477642218837527,0.0017164337819787529,5.590323617175768E-5,0.0012038788901859866,3.5519464281269913E-5,0.0011413458200177163,0.001085274032115636
95,4.600196340873006E-4,0.0010656813868013826,0.0010465937085382946,5.569683949287704E-4,0.001089973582245075,5.1006040664503E-4,0.0010806038964041999,6.021342623007764E-4,0.001100037093732437,5.882375726239302E-4,0.0010941378221775782,6.827262947009215E-4,0.0011239803732770895,6.469480572921073E-4,0.001116693427935524,4.1970481818188505E-4,0.0010195224716837853,3.710440214813729E-4,0.0010039036827954738,3.3072094489200346E-4,9.862017096531608E-4,1.0296432624495678E-4,8.376155314248751E-4,0.0011406357892355275,7.374720085923357E-5,8.258097766354418E-4,0.0011520860171968304,1.5026407654664565E-4,8.78585955619645E-4,0.0011375129473971976,1.2835380325778323E-4,8.515042438465041E-4,0.00113924786230182,2.201608934719603E-4,9.372572050521446E-4,1.843445269251362E-4,9.021942752643635E-4,2.9108944580505164E-4,9.761355599855501E-4,0.0011614541609903082,2.6536179999820715E-4,9.580853280267529E-4,0.001129879239480105,4.870238599244201E-5,7.942104421344904E-4,2.7830603610878033E-5,7.643452215049575E-4,7.219747570523547E-4
